,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2008,8369.166666666666,-5217.5,,
September 2008,8369.166666666666,-5217.5,,
December 2008,8369.166666666666,-9945.0,,
March 2009,8369.166666666666,-9945.0,,
June 2009,8369.166666666666,-9945.0,,
September 2009,8369.166666666666,-9945.0,,
December 2009,292347.5,-292347.5,,
March 2010,292347.5,-292347.5,,
June 2010,292347.5,-292347.5,,
September 2010,292347.5,-292347.5,1148.0,1148.0
December 2010,236393.25,-287544.75,,
March 2011,236393.25,-287544.75,,
June 2011,236393.25,-287544.75,,
September 2011,236393.25,-287544.75,35879.0,879.0
