,OperatingExpenses,NetIncomeLoss,Assets
March 2012,226260500.0,-43904000.0,
June 2012,226260500.0,-43904000.0,
September 2012,214874000.0,-43904000.0,
December 2012,196166000.0,-29001000.0,9603729000.0
March 2013,208715000.0,-25446000.0,
June 2013,200104000.0,-56845000.0,
September 2013,210424000.0,-24554000.0,9404875000.0
December 2013,237806000.0,-12038000.0,10171916000.0
March 2014,215075000.0,41740000.0,9850809000.0
June 2014,208330000.0,31298000.0,9800203000.0
September 2014,206719000.0,33864000.0,9775410000.0
December 2014,211870000.0,25949000.0,9681913000.0
March 2015,221910000.0,31136000.0,9639179000.0
June 2015,201892000.0,55167000.0,9577504000.0
September 2015,199846000.0,,9527623000.0
December 2015,213674000.0,,9498007000.0
March 2016,203385000.0,,9465258000.0
June 2016,194735000.0,,9427789000.0
September 2016,203166000.0,,9312709000.0
December 2016,200516000.0,,9319685000.0
March 2017,205516000.0,,9359098000.0
June 2017,209596000.0,,9297074000.0
September 2017,204939000.0,,9196220000.0
December 2017,207840000.0,,9153926000.0
March 2018,212341000.0,,8987858000.0
June 2018,204358000.0,,8850547000.0
September 2018,202538000.0,,8497438000.0
December 2018,203599000.0,,8242421000.0
March 2019,188534000.0,,8183930000.0
June 2019,185450000.0,,8220523000.0
September 2019,188818000.0,,8160161000.0
December 2019,192204000.0,,8142496000.0
March 2020,183432000.0,,8662083000.0
June 2020,178171000.0,,8416285000.0
September 2020,187900000.0,,8640161000.0
December 2020,184532000.0,,8342147000.0
March 2021,183805000.0,,8295086000.0
June 2021,179116000.0,,8355173000.0
September 2021,179570000.0,,8351113000.0
December 2021,189801000.0,,8377393000.0
March 2022,193248000.0,,8246177000.0
June 2022,191647000.0,,8469725000.0
