,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,2786750.0,1944500.0,-2851500.0,,
June 2016,2786750.0,1944500.0,-2851500.0,,
September 2016,2786750.0,1944500.0,-2851500.0,,
December 2016,2786750.0,1944500.0,-2851500.0,,
March 2017,2997000.0,2154000.0,-4207500.0,,
June 2017,3648000.0,2801000.0,-4207500.0,,
September 2017,4888000.0,3876000.0,-4207500.0,,
December 2017,5703000.0,4791000.0,-4207500.0,31872000.0,29647000.0
March 2018,6515000.0,5533000.0,-4881000.0,,
June 2018,7118000.0,6151000.0,-5994000.0,,
September 2018,7909000.0,5967000.0,-6761000.0,,
December 2018,10932000.0,8717000.0,-9729000.0,102580000.0,90223000.0
March 2019,15214000.0,9382000.0,-13579000.0,166932000.0,140653000.0
June 2019,13705000.0,9971000.0,-11817000.0,157016000.0,137322000.0
September 2019,18026000.0,9533000.0,-15908000.0,142388000.0,122991000.0
December 2019,17039000.0,12706000.0,-14269000.0,176604000.0,150617000.0
March 2020,16432000.0,12519000.0,-12552000.0,162496000.0,128697000.0
June 2020,15869000.0,11924000.0,-12692000.0,197122000.0,174784000.0
September 2020,17485000.0,13057000.0,-13307000.0,183321000.0,157724000.0
December 2020,18989000.0,15065000.0,-11357000.0,171592000.0,129754000.0
March 2021,70774000.0,16216000.0,-61724000.0,261317000.0,234281000.0
June 2021,22606000.0,18271000.0,-16764000.0,196177000.0,175678000.0
September 2021,21159000.0,16973000.0,-16682000.0,174669000.0,156192000.0
December 2021,25866000.0,20664000.0,-21551000.0,155452000.0,137695000.0
March 2022,26219000.0,20818000.0,-20321000.0,132447000.0,116945000.0
June 2022,25714000.0,20651000.0,-17351000.0,108951000.0,94037000.0
