,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2616637.25,1336726.0,,-2591090.75,,
June 2009,2616637.25,1336726.0,,-2591090.75,,
September 2009,2616637.25,1336726.0,,-2591090.75,,
December 2009,2616637.25,1336726.0,,-2591090.75,,
March 2010,3616861.0,1899964.0,,-6766961.0,,
June 2010,4195091.0,2613676.0,,-4951340.0,,
September 2010,3923645.0,2112299.0,,-3930239.0,,
December 2010,4182722.0,2537871.0,,-2738760.0,10591360.0,9830247.0
March 2011,3536503.0,1738728.0,64000.0,-3101802.0,,
June 2011,3668868.0,2085671.0,64000.0,-3648725.0,7420084.0,6448831.0
September 2011,3326484.0,2124204.0,64000.0,-3211604.0,5888730.0,4849325.0
December 2011,2849240.0,1406254.0,64000.0,-2556396.0,4086177.0,3016744.0
March 2012,2619466.0,1422364.0,64000.0,-2452781.0,6846370.0,5783115.0
June 2012,2461380.0,1598696.0,64000.0,-2376381.0,3957200.0,2830652.0
September 2012,2753992.0,1385478.0,64000.0,-2577391.0,11241752.0,10164016.0
December 2012,2729326.0,1699446.0,64000.0,-2714964.0,8750079.0,7652757.0
March 2013,2994280.0,1748347.0,,-3590087.0,15411397.0,13542123.0
June 2013,3238102.0,1906387.0,,-6251630.0,13798102.0,11971271.0
September 2013,3636486.0,1847403.0,,-6686957.0,19165711.0,17328578.0
December 2013,2765073.0,1632164.0,,-3303188.0,19413536.0,17619119.0
March 2014,5181068.0,1630365.0,,-5919057.0,35923796.0,34109258.0
June 2014,3516238.0,1999921.0,,-6751282.0,32628549.0,30842430.0
September 2014,4111745.0,2109880.0,,-4455237.0,29443295.0,27734384.0
December 2014,4645631.0,2621393.0,,-5503168.0,29844075.0,28161782.0
March 2015,4615897.0,3182823.0,,-5053145.0,30798968.0,29152795.0
June 2015,4997222.0,3312841.0,,-5448037.0,26372302.0,24725788.0
September 2015,5200020.0,3392086.0,,-5637568.0,21141702.0,19563698.0
December 2015,4353806.0,2749528.0,,-4765151.0,15048264.0,13520646.0
March 2016,6236112.0,3065590.0,,-6605783.0,10198918.0,8737675.0
June 2016,3836769.0,2474629.0,,-3852509.0,13294865.0,11839688.0
September 2016,4919505.0,3589793.0,,-5220283.0,8450608.0,6687490.0
December 2016,5660703.0,4025875.0,,-5396036.0,22604328.0,20904716.0
March 2017,4234507.0,2902086.0,,-7567254.0,18728492.0,17172286.0
June 2017,4220731.0,2585079.0,,-4649192.0,13268247.0,11687138.0
September 2017,2590373.0,1383863.0,,-133783.0,16188766.0,14707225.0
December 2017,2521494.0,1225067.0,,-3315754.0,13884456.0,12448799.0
March 2018,2351495.0,1169441.0,,-2146968.0,11549948.0,10208615.0
June 2018,2275472.0,1014780.0,,-627046.0,9233307.0,7914982.0
September 2018,2085174.0,897098.0,,-1830283.0,7721059.0,6506343.0
December 2018,1807315.0,878872.0,,-320320.0,7684450.0,6508393.0
March 2019,2459065.0,1514463.0,,-3113992.0,5405703.0,4538277.0
June 2019,1926275.0,954453.0,,-1436921.0,3521706.0,2708099.0
September 2019,2126675.0,825486.0,,-1763134.0,8943513.0,7966302.0
December 2019,2135073.0,767048.0,,-2037604.0,6583889.0,5646881.0
March 2020,1996484.0,696889.0,,-7575218.0,11360549.0,10463721.0
June 2020,1841000.0,446032.0,,-1950941.0,17101662.0,16242416.0
September 2020,2346136.0,466014.0,,-2321822.0,15169547.0,14991443.0
December 2020,4505446.0,409519.0,,-4418839.0,3019000.0,896000.0
March 2021,2191520.0,471107.0,,-4030000.0,8914923.0,8755599.0
June 2021,32858000.0,,,-31746000.0,14949000.0,14725000.0
September 2021,3016000.0,,,8087000.0,16274000.0,16092000.0
December 2021,3788480.0,,,1073000.0,12512000.0,12374000.0
March 2022,3888000.0,,,-4205000.0,8350000.0,8258000.0
June 2022,3572000.0,,,-2344000.0,7806000.0,7415000.0
