,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,,-826155.25,,,
December 2010,,-826155.25,,,
March 2011,,-826155.25,,,
June 2011,,-826155.25,,,
September 2011,,-114088.0,,,
December 2011,,-114088.0,,,
March 2012,,-114088.0,,,
June 2012,,-114088.0,,,
September 2012,97570.75,-214752.5,,,
December 2012,97570.75,-214752.5,,,
March 2013,97570.75,-214752.5,,,
June 2013,97570.75,-214752.5,5744.0,5552.0,192.0
September 2013,117484.0,-359754.0,,,
December 2013,163771.0,-335722.0,,,
March 2014,223664.0,-7121359.5,,,
June 2014,223664.0,-7121359.5,108344.0,53344.0,55000.0
September 2014,244415.0,-3144824.0,76280.0,21280.0,55000.0
December 2014,220171.0,3608872.0,73865.0,18865.0,55000.0
March 2015,227049.5,274689.0,,,
June 2015,227049.5,274689.0,141552.0,89582.0,51970.0
