,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,0.0,0.0,,,
June 2019,0.0,0.0,,,
September 2019,73000.0,-73240.0,,,
December 2019,1801107.0,-1835867.0,243063.0,82527.0,
March 2020,88412.0,-103255.0,,,
June 2020,34981.0,-48345.0,,,
September 2020,44351.0,-57714.0,312533.0,135252.0,
December 2020,50024.0,-66468.0,246737.0,79065.0,
March 2021,52567.0,-139038.0,226332.0,150166.0,
June 2021,120378.0,-92028.0,225239.0,152834.0,
September 2021,37410.0,-20661.0,262639.0,193994.0,
December 2021,28317.0,2372.0,180013.0,125575.0,235187.0
March 2022,64579.0,-23728.0,91894.0,40267.0,
June 2022,14877372.0,-6036849.0,5799337.0,5509303.0,290034.0
