,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,479833.0,758674.0,,
June 2010,441504.0,2503403.0,,
September 2010,756488.0,1585055.0,,
December 2010,1003329.0,-710657.0,35667332.0,27465058.0
March 2011,874021.0,-321628.0,,
June 2011,1534186.0,-18447.0,50907396.0,38746686.0
September 2011,1881515.0,-874430.0,48346189.0,36171425.0
December 2011,1044046.0,-1096316.0,50126870.0,31711361.0
March 2012,877340.0,339054.0,59106163.0,40223320.0
June 2012,1300742.0,811291.0,,
September 2012,1326313.0,-184695.0,58520742.0,45157565.0
