,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
March 2011,76.25,-6685.5,
June 2011,76.25,-6685.5,
September 2011,76.25,-6685.5,
December 2011,76.25,-6685.5,141059.0
March 2012,107000000.0,-3490.0,145569.0
