,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2006,,,-838628.4375,,
June 2006,,,-838628.4375,,
September 2006,,,-838628.4375,,
December 2006,,,-838628.4375,,
March 2007,,,-838628.4375,,
June 2007,,,-838628.4375,,
September 2007,,,-838628.4375,,
December 2007,,,-838628.4375,,
March 2008,,,-838628.4375,,
June 2008,,,-838628.4375,,
September 2008,,,-838628.4375,,
December 2008,,,-838628.4375,,
March 2009,,,-838628.4375,,
June 2009,,,-838628.4375,,
September 2009,,,-838628.4375,,
December 2009,,,-838628.4375,,
March 2010,1090220.0,,-1232510.0,,
June 2010,553804.0,,-643502.0,,
September 2010,1043131.0,,-1181515.0,,
December 2010,1398797.0,,-997499.0,2643726.0,1168588.0
March 2011,867879.0,,-753267.0,,
June 2011,711570.0,,-631522.0,1472067.0,220936.0
September 2011,563027.0,,-598024.0,1219118.0,98549.0
December 2011,812996.0,,-766803.0,1116662.0,112366.0
March 2012,1076439.0,,-1101401.0,969233.0,55286.0
June 2012,1076439.0,,-1101401.0,886762.0,84451.0
September 2012,2344777.0,,-2362846.0,819320.0,82592.0
December 2012,1621006.0,,-4020616.0,1173135.0,34084.0
March 2013,1520136.0,,-605514.0,759271.0,88232.0
June 2013,1183239.0,,-663647.0,461896.0,29524.0
September 2013,605187.0,,-954870.0,,
December 2013,411659.0,,-1246782.0,202277.0,119519.0
March 2014,559747.0,11067.0,-1083402.0,305423.0,203125.0
June 2014,542140.0,11067.0,-1235989.0,309665.0,203989.0
September 2014,493322.0,11067.0,-866787.0,154534.0,48479.0
December 2014,383920.0,11067.0,-14922528.0,90523.0,30388.0
March 2015,340867.0,37412.5,1574733.0,,
June 2015,331061.0,37412.5,6569106.0,103357.0,60921.0
September 2015,305865.0,37412.5,-2530741.0,,
December 2015,1623925.0,37412.5,619588.0,254264.0,213718.0
March 2016,686585.0,82006.5,-5805901.0,317020.0,277212.0
June 2016,3222904.0,82006.5,-4182884.0,77226.0,38155.0
September 2016,666414.0,82006.5,-155982.0,77274.0,38941.0
December 2016,-131325.0,82006.5,289872.0,41996.0,39879.0
March 2017,368769.0,0.0,-416766.0,25077.0,23700.0
June 2017,619171.0,80523.0,-1518795.0,376941.0,376272.0
September 2017,961799.0,43758.0,-1858406.0,29546.0,28877.0
December 2017,671229.0,78756.0,-2624760.0,15697.0,15028.0
March 2018,286694.0,32814.0,-901185.0,685.0,16.0
June 2018,341900.0,41766.0,-6011970.0,8161.0,7492.0
September 2018,136906.0,2455.0,-26912414.0,11731.0,11062.0
December 2018,1724137.0,27173.0,26122724.0,16486.0,16486.0
March 2019,225203.0,23686.0,-236382.0,57319.0,57319.0
June 2019,173016.0,20016.0,-200305.0,48287.0,48287.0
September 2019,615207.0,18492.0,-669372.0,197058.0,197058.0
December 2019,320025.0,5390.0,-504038.0,43873.0,43873.0
March 2020,120373.0,1028.0,-360231.0,12102.0,12102.0
June 2020,128453.0,16397.0,-159087.0,299559.0,299559.0
September 2020,135440.0,14383.0,-135591.0,57903.0,57903.0
December 2020,289647.0,52860.0,-302083.0,937539.0,937539.0
March 2021,235090.0,71700.0,-288189.0,2519045.0,2519045.0
June 2021,1853685.0,88624.0,-1860187.0,2232792.0,2232792.0
September 2021,209470.0,66831.0,-201160.0,2043793.0,2043793.0
December 2021,206440.0,59693.0,-178230.0,1634298.0,1634298.0
March 2022,757493.0,72569.0,-699905.0,1307873.0,1307873.0
June 2022,796020.0,169732.0,-787538.0,1108113.0,1108113.0
