,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,24183250.0,9020250.0,-19640250.0,,
June 2013,24183250.0,9020250.0,-19640250.0,,
September 2013,24183250.0,9020250.0,-19640250.0,,
December 2013,24183250.0,9020250.0,-19640250.0,,
March 2014,63257500.0,20266500.0,-47599500.0,,
June 2014,63257500.0,20266500.0,-47599500.0,,
September 2014,68502000.0,22863000.0,-40397000.0,,
December 2014,82364000.0,29311000.0,-47635000.0,,
March 2015,92701000.0,31682000.0,-49120000.0,,
June 2015,112932000.0,38188000.0,-63837000.0,,
September 2015,135890000.0,43065000.0,-56501000.0,,
December 2015,141098000.0,53710000.0,-44294000.0,,
March 2016,156798000.0,52500000.0,-63459000.0,,
June 2016,165848000.0,58635000.0,-59550000.0,,
September 2016,205814000.0,61612000.0,-78813000.0,,
December 2016,192044000.0,73070000.0,-43244000.0,,
March 2017,182488000.0,65428000.0,-62374000.0,,
June 2017,209075000.0,69361000.0,-58411000.0,,
September 2017,223632000.0,68927000.0,-41649000.0,,
December 2017,223220000.0,75480000.0,2556000.0,,
March 2018,228189000.0,78492000.0,-64304000.0,,
June 2018,261371000.0,84031000.0,-60123000.0,,
September 2018,276337000.0,90783000.0,-28180000.0,,
December 2018,305656000.0,96630000.0,-25755000.0,,
March 2019,313811000.0,105075000.0,-100336000.0,,
June 2019,333224000.0,107020000.0,-66018000.0,,
September 2019,328898000.0,106663000.0,-29982000.0,,
December 2019,348904000.0,114904000.0,-4651000.0,,
March 2020,341706000.0,112446000.0,-90594000.0,,
June 2020,338845000.0,114652000.0,-64967000.0,,
September 2020,341730000.0,122981000.0,-74222000.0,,
December 2020,387676000.0,130388000.0,-52293000.0,,
March 2021,358023000.0,131381000.0,-84206000.0,,
June 2021,373957000.0,140107000.0,-45265000.0,,
September 2021,392870000.0,147808000.0,-28731000.0,,
December 2021,446067000.0,162639000.0,14943000.0,,
March 2022,430993000.0,161273000.0,-11535000.0,,
June 2022,429205000.0,165690000.0,10922000.0,,
