,NetIncomeLoss,Assets
March 2010,187000.0,
June 2010,78000.0,
September 2010,209000.0,
December 2010,606386.0,454475809.0
March 2011,675000.0,
June 2011,644000.0,466991000.0
September 2011,-778000.0,460049000.0
December 2011,608149.0,469486590.0
March 2012,505000.0,483934000.0
June 2012,962000.0,481032000.0
September 2012,640000.0,464730000.0
December 2012,434604.0,460914823.0
March 2013,422000.0,457401000.0
June 2013,432000.0,446634000.0
September 2013,533000.0,436043000.0
December 2013,20916.0,425502000.0
March 2014,545000.0,430576000.0
June 2014,697000.0,425276000.0
September 2014,694000.0,423472000.0
December 2014,618884.0,420829000.0
March 2015,264000.0,423730000.0
June 2015,53000.0,415293000.0
