,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,,0.0,,,
June 2014,,0.0,,,
September 2014,,-48172.0,,,
December 2014,,,90504.0,88495.0,2009.0
March 2015,,-59592.0,,,
June 2015,,-64120.0,36477.0,34497.0,1980.0
September 2015,,-71276.0,53711.0,51806.0,1905.0
December 2015,,,17113.0,15282.0,1831.0
March 2016,,-29457.0,16615.0,14858.0,1757.0
June 2016,,-44615.0,931.0,931.0,0.0
September 2016,,-28940.0,7871.0,7871.0,0.0
December 2016,,,,,
March 2017,,0.0,,,
June 2017,,0.0,,,
September 2017,,0.0,,,
December 2017,,0.0,,,
March 2018,29815.0,3570.0,,,
June 2018,36770.0,-1200.0,,,
September 2018,32464.0,-58338.0,18417.0,18417.0,
December 2018,151247.0,-125297.0,6293.0,6293.0,
March 2019,19658.0,-19658.0,275.0,275.0,
June 2019,71193.0,-75227.0,15295.0,15295.0,
September 2019,65066.0,-71425.0,489.0,489.0,
December 2019,126165.0,-135440.0,14453.0,14453.0,
March 2020,86782.0,-95719.0,106663.0,30475.0,76188.0
June 2020,288817.0,-307431.0,172478.0,64251.0,108227.0
September 2020,297146.0,-295103.0,249968.0,77710.0,172258.0
December 2020,123715.0,-152683.0,241831.0,137415.0,104416.0
March 2021,114382.0,-122871.0,654223.0,558874.0,95349.0
June 2021,178413.0,-79827.0,114877.0,29858.0,85019.0
September 2021,297527.0,-288282.0,354361.0,279747.0,74614.0
December 2021,588458.0,-438095.0,3095177.0,3030970.0,64207.0
March 2022,863827.0,1209791.0,3065028.0,2892393.0,172635.0
June 2022,877473.0,-168239.0,1337538.0,1146607.0,190931.0
