,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,4009750.0,-6209500.0,,
June 2013,4009750.0,-6209500.0,,
September 2013,4009750.0,-6209500.0,,
December 2013,4009750.0,-6209500.0,,
March 2014,4965000.0,-9033000.0,,
June 2014,5078000.0,-10539000.0,,
September 2014,5557000.0,-12615000.0,,
December 2014,6463000.0,-15305000.0,128778000.0,109643000.0
March 2015,8455000.0,-18637000.0,218215000.0,188222000.0
June 2015,11837000.0,-24258000.0,194844000.0,174075000.0
September 2015,11134000.0,-22527000.0,175672000.0,150519000.0
December 2015,11380000.0,-24360000.0,156676000.0,131310000.0
March 2016,10660000.0,-25590000.0,139026000.0,114718000.0
June 2016,10713000.0,-24847000.0,121193000.0,96751000.0
September 2016,11482000.0,-24971000.0,101698000.0,74964000.0
December 2016,11775000.0,-24848000.0,130651000.0,101800000.0
March 2017,10023000.0,-26928000.0,152622000.0,107395000.0
June 2017,11339000.0,-28557000.0,139208000.0,86206000.0
September 2017,11502000.0,-27402000.0,213238000.0,90947000.0
December 2017,13605000.0,-40493000.0,211078000.0,86681000.0
March 2018,15366000.0,-36120000.0,208388000.0,89215000.0
June 2018,15784000.0,-31671000.0,239076000.0,122513000.0
September 2018,15776000.0,-31723000.0,284400000.0,167326000.0
December 2018,16570000.0,-29841000.0,282959000.0,165439000.0
March 2019,17994000.0,-37677000.0,476499000.0,321485000.0
June 2019,25302000.0,-48676000.0,502902000.0,287919000.0
September 2019,46951000.0,-78707000.0,790387000.0,508529000.0
December 2019,51279000.0,-76905000.0,781601000.0,442398000.0
March 2020,55668000.0,-98527000.0,790888000.0,357427000.0
June 2020,74963000.0,-166403000.0,969875000.0,471122000.0
September 2020,37802000.0,-102902000.0,913172000.0,415104000.0
December 2020,72172000.0,-234338000.0,3430485000.0,453932000.0
March 2021,80358000.0,-109492000.0,3873314000.0,779735000.0
June 2021,106454000.0,133786000.0,4995463000.0,1644003000.0
September 2021,97511000.0,-198176000.0,5071039000.0,1365564000.0
December 2021,131764000.0,-205124000.0,4919567000.0,1178805000.0
March 2022,128236000.0,-181859000.0,4767765000.0,1030605000.0
June 2022,115146000.0,-2523461000.0,2290526000.0,894247000.0
