,OperatingExpenses,Assets,AssetsCurrent
March 2010,32692.0,,
June 2010,36674.0,,
September 2010,26340.0,,
December 2010,39732.0,45686.0,28955.0
March 2011,283199.0,,
June 2011,206852.0,528215.0,518401.0
September 2011,152434.0,391968.0,387532.0
December 2011,132536.0,276817.0,273817.0
March 2012,135809.0,144798.0,141798.0
