,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2483192.0,-2455650.25,,
June 2009,2483192.0,-2455650.25,,
September 2009,2483192.0,-2455650.25,,
December 2009,2483192.0,-2455650.25,,
March 2010,2467804.0,4784265.0,,
June 2010,2244742.0,-2097987.0,,
September 2010,3008594.0,-1514799.0,,
December 2010,3651710.0,-5606789.0,50649143.0,41083896.0
March 2011,3058499.0,-6800151.0,,
June 2011,3144050.0,-4914064.0,43067538.0,33301002.0
September 2011,3042251.0,-4206555.0,38868106.0,29171743.0
December 2011,4447859.0,6061875.0,48180065.0,38503441.0
March 2012,5241949.0,2225737.0,55345701.0,45730581.0
June 2012,4500456.0,-2886452.0,55029459.0,45421247.0
September 2012,3042498.0,-3385004.0,52574462.0,42181649.0
December 2012,2707399.0,-12371188.0,69768349.0,56851903.0
March 2013,2628457.0,-4962294.0,65092443.0,51678493.0
June 2013,3166639.0,-1293848.0,68203696.0,58424541.0
September 2013,4170751.0,-1867838.0,78546976.0,64892414.0
December 2013,2960987.0,-4198032.0,80590808.0,60165947.0
March 2014,3145930.0,-5563936.0,75363973.0,59648307.0
June 2014,3328976.0,-1895785.0,73900962.0,60991474.0
September 2014,3705365.0,-5580143.0,68209112.0,57107901.0
December 2014,3479127.0,-5688870.0,62613569.0,52214909.0
March 2015,0.0,-31848000.0,119310409.0,102554004.0
June 2015,2000000.0,-8128693.0,111576219.0,102056793.0
September 2015,,-5543124.0,106112876.0,96606771.0
December 2015,,-13461000.0,94965139.0,85501471.0
March 2016,4500000.0,-9441497.0,85319189.0,75798021.0
June 2016,4500000.0,-11290000.0,74104000.0,64515000.0
September 2016,4500000.0,-28345000.0,66193000.0,56649000.0
December 2016,4500000.0,-11335000.0,57752000.0,48201000.0
March 2017,,-15742000.0,73763000.0,64368000.0
June 2017,,-14090000.0,63795000.0,54384000.0
September 2017,,-15457000.0,82368000.0,72999000.0
December 2017,,-8028000.0,73798000.0,64294000.0
March 2018,,-10747000.0,61381000.0,51853000.0
June 2018,,-8664000.0,53191000.0,43701000.0
September 2018,,-7223000.0,44265000.0,34815000.0
December 2018,,-5941000.0,37365000.0,27961000.0
March 2019,,-9884000.0,55449000.0,45416000.0
June 2019,,-7213000.0,48240000.0,38424000.0
September 2019,,-6436000.0,42244000.0,32683000.0
December 2019,,-8609000.0,35107000.0,25003000.0
March 2020,,-9709000.0,26706000.0,16509000.0
June 2020,,-6708000.0,44950000.0,27264000.0
September 2020,,-5974000.0,45714000.0,28302000.0
December 2020,,-7517000.0,204358000.0,172752000.0
March 2021,,-9927000.0,190593000.0,161862000.0
June 2021,,-10838000.0,181193000.0,156532000.0
September 2021,,-11051000.0,172086000.0,134951000.0
December 2021,,-13620000.0,162301000.0,122375000.0
March 2022,,-16109000.0,140739000.0,126139000.0
June 2022,,-15940000.0,128834000.0,113396000.0
