,OperatingExpenses,NetIncomeLoss,Assets
March 2018,134279750.0,49052500.0,
June 2018,134279750.0,49052500.0,
September 2018,134279750.0,49052500.0,
December 2018,134279750.0,49052500.0,
March 2019,89440500.0,56078000.0,
June 2019,89440500.0,42650000.0,
September 2019,89440500.0,39801000.0,
December 2019,89440500.0,-107057000.0,3297800000.0
March 2020,98984000.0,-280005000.0,
June 2020,82518000.0,68377000.0,
September 2020,95433000.0,109345000.0,2884932000.0
December 2020,96525000.0,40818000.0,1317404000.0
March 2021,91196000.0,79488000.0,1398798000.0
June 2021,96745000.0,68837000.0,1425920000.0
September 2021,102053000.0,57413000.0,1454258000.0
December 2021,107405000.0,37819000.0,1621761000.0
March 2022,113658000.0,27135000.0,1572721000.0
June 2022,111606000.0,19484000.0,1478390000.0
