,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,,-9995000.0,,
June 2019,,-9995000.0,,
September 2019,,-9995000.0,,
December 2019,,-9995000.0,,
March 2020,,-11633000.0,,
June 2020,683.0,-13409000.0,,
September 2020,78105.0,-76341.0,346748913.0,1747149.0
December 2020,228116.0,13260556.0,346569722.0,1487603.0
March 2021,,-31252000.0,345664547.0,621957.0
June 2021,,-918671.0,345226594.0,218297.0
September 2021,,-43115000.0,783742000.0,426055000.0
December 2021,,-9714329.0,755201000.0,390966000.0
March 2022,,-38201000.0,739230000.0,365662000.0
June 2022,,-29025000.0,701063000.0,327903000.0
