,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1500129.0,3781866.0,,,
June 2010,1580674.0,3568974.0,,,
September 2010,1607474.0,4271902.0,,,
December 2010,772633.0,2697771.0,110427088.0,27669938.0,82757150.0
March 2011,1704295.0,5460555.0,,,
June 2011,2239187.0,3146872.0,110343149.0,29114141.0,81229008.0
September 2011,1825159.0,-16853208.0,93320148.0,26506056.0,66814092.0
December 2011,8469773.0,-9619202.0,79670547.0,20067857.0,59602690.0
March 2012,2060953.0,-1652302.0,77336253.0,26462100.0,50874153.0
June 2012,10320183.0,-9896568.0,,,
September 2012,9496013.0,-7581284.0,57439675.0,21543376.0,35896299.0
