,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,16000000.0,78250000.0,-40750000.0,,
June 2016,16000000.0,78250000.0,-40750000.0,,
September 2016,16000000.0,78250000.0,-40750000.0,,
December 2016,16000000.0,78250000.0,-40750000.0,,
March 2017,15000000.0,83000000.0,-30000000.0,,
June 2017,16000000.0,84000000.0,19000000.0,,
September 2017,17000000.0,84000000.0,-8000000.0,,
December 2017,16000000.0,89000000.0,19000000.0,2717000000.0,993000000.0
March 2018,17000000.0,86000000.0,20000000.0,2845000000.0,1093000000.0
June 2018,18000000.0,86000000.0,39000000.0,2775000000.0,1082000000.0
September 2018,17000000.0,83000000.0,18000000.0,2814000000.0,1154000000.0
December 2018,17000000.0,78000000.0,-8000000.0,2830000000.0,1130000000.0
