,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2013,243000.0,-243000.0,,,
December 2013,240075.0,-240080.0,,100.0,
March 2014,2012.0,-2015.0,,,
June 2014,26065.0,-26067.0,,1523.0,
September 2014,21000.0,-21003.0,,523.0,
December 2014,32083.0,-22085.0,40974.0,12724.0,
March 2015,45924.0,-45926.0,,143.0,
June 2015,29022.0,-29024.0,,143.0,
September 2015,90970.0,-90973.0,,133.0,
December 2015,38964.0,-47651.0,637869.0,637869.0,
March 2016,69747.0,-72332.0,642522.0,991.0,
June 2016,55189.0,-702138.0,19043.0,19043.0,
September 2016,126160.0,-203021.0,835.0,835.0,
December 2016,92235.0,506124.0,0.0,0.0,
March 2017,298008.0,-352350.0,3614.0,3614.0,
June 2017,174335.0,-406488.0,24935.0,275.0,24660.0
