,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,,3539930.25,1767964.75,-1015961.0,,,
September 2009,,3539930.25,1767964.75,-1015961.0,,,
December 2009,,3539930.25,1767964.75,-1015961.0,,,
March 2010,,3539930.25,1767964.75,-1015961.0,,,
June 2010,,2695048.0,1788238.0,988053.0,,,
September 2010,,3119279.0,1812617.0,623209.0,,,
December 2010,,2930221.0,1979360.0,375916.0,,,
March 2011,,3784271.0,2438636.0,-2030687.0,72293990.0,55844016.0,
June 2011,,3517000.0,2289000.0,-55000.0,71605529.0,52221729.0,
September 2011,,3074625.0,2493093.0,604673.0,72567530.0,60015595.0,
December 2011,,2870000.0,4268000.0,-2162000.0,76056814.0,46894806.0,29162008.0
March 2012,,2808000.0,3428000.0,1226000.0,80393597.0,50741589.0,
June 2012,,2905658.0,3418233.0,1569963.0,81448695.0,52359202.0,
September 2012,,2433043.0,3126244.0,1806489.0,84896632.0,53792710.0,
December 2012,,2343000.0,3253000.0,9553000.0,97010163.0,66209451.0,30800712.0
March 2013,,2183404.0,3308099.0,2338236.0,97314768.0,70698940.0,
June 2013,,2306332.0,3123940.0,4539187.0,104654531.0,80914960.0,
September 2013,,1429529.0,2902048.0,5888274.0,111636957.0,87441118.0,
December 2013,,1422000.0,3367000.0,3328000.0,118644904.0,86350599.0,32294305.0
March 2014,,1200990.0,3383610.0,4277103.0,119334391.0,88697437.0,
June 2014,,1430133.0,4325834.0,2825422.0,129048493.0,73857562.0,
September 2014,,1650000.0,4471000.0,1466000.0,128832774.0,75692625.0,
December 2014,,1328000.0,4975000.0,-398000.0,128293000.0,80946000.0,47347592.0
March 2015,,1568000.0,6024000.0,2929487.0,128584239.0,83511940.0,
June 2015,,1251576.0,6242275.0,3613000.0,137344655.0,93267251.0,
September 2015,,1490000.0,5959000.0,2538000.0,139853000.0,96279000.0,
December 2015,,1431000.0,6473000.0,265000.0,146237000.0,103252000.0,42985000.0
March 2016,,1539000.0,7018000.0,1625000.0,147324000.0,105245000.0,
June 2016,,1890000.0,8140000.0,3872000.0,282310000.0,217941000.0,
September 2016,,1886000.0,7127000.0,1155000.0,285050000.0,219833000.0,
December 2016,,2040000.0,8568000.0,5029000.0,288913000.0,184153000.0,104760000.0
March 2017,24914000.0,1742000.0,9182000.0,3068000.0,290628000.0,185799000.0,
June 2017,26982000.0,1860000.0,11185000.0,8438000.0,308763000.0,195945000.0,
September 2017,36986000.0,2001000.0,14998000.0,4669000.0,734236000.0,231195000.0,
December 2017,38349000.0,3069000.0,16144000.0,12178000.0,743519000.0,242782000.0,500737000.0
March 2018,38854000.0,3288000.0,15898000.0,3448000.0,743248000.0,248322000.0,
June 2018,43458000.0,5780000.0,16590000.0,2738000.0,745081000.0,252909000.0,
September 2018,41643000.0,3601000.0,15859000.0,4794000.0,762125000.0,267248000.0,
December 2018,44089000.0,3152000.0,17345000.0,5638000.0,774621000.0,275739000.0,
March 2019,49463000.0,3620000.0,18998000.0,8053000.0,797921000.0,284077000.0,
June 2019,59638000.0,5231000.0,23699000.0,8095000.0,1068267000.0,316494000.0,
September 2019,61481000.0,5427000.0,24629000.0,1659000.0,1378708000.0,621540000.0,
December 2019,63580000.0,5172000.0,28287000.0,3604000.0,1400113000.0,641828000.0,
March 2020,64184000.0,4702000.0,27500000.0,9815000.0,1406481000.0,651378000.0,
June 2020,67925000.0,4336000.0,26726000.0,15861000.0,1442045000.0,687157000.0,
September 2020,73099000.0,4422000.0,29051000.0,14552000.0,1476316000.0,696728000.0,
December 2020,91229000.0,6722000.0,36344000.0,19698000.0,1902887000.0,902382000.0,1000505000.0
March 2021,,7612000.0,39095000.0,29450000.0,1927327000.0,926335000.0,1000992000.0
June 2021,,8389000.0,44341000.0,36233000.0,2015965000.0,983830000.0,1032135000.0
September 2021,,9154000.0,48373000.0,33498000.0,2241397000.0,910854000.0,1330543000.0
December 2021,,9119000.0,52057000.0,29110000.0,2358354000.0,931677000.0,1426677000.0
March 2022,,12155000.0,54300000.0,46964000.0,2383824000.0,944789000.0,1439035000.0
June 2022,,10440000.0,54649000.0,49861000.0,2444916000.0,975995000.0,1468921000.0
