,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,897750.0,11983500.0,2671250.0,,
December 2009,897750.0,11983500.0,2671250.0,,
March 2010,897750.0,11983500.0,2671250.0,,
June 2010,897750.0,11983500.0,2671250.0,504512000.0,
September 2010,1036250.0,11510000.0,10235000.0,,
December 2010,1036250.0,11161000.0,5385000.0,,
March 2011,1036250.0,10798000.0,-4045000.0,,
June 2011,1036250.0,11190000.0,13514000.0,537376000.0,274069000.0
September 2011,1191000.0,10371000.0,286000.0,,
December 2011,1191000.0,10986000.0,-7608000.0,482608000.0,233765000.0
March 2012,1191000.0,11148000.0,7535000.0,512912000.0,259509000.0
June 2012,1191000.0,10977000.0,11278000.0,482233000.0,237997000.0
September 2012,1235000.0,11147000.0,2294000.0,476310000.0,238177000.0
December 2012,1235000.0,11532000.0,2426000.0,460950000.0,224480000.0
March 2013,1235000.0,-270000.0,-1027000.0,461282000.0,232294000.0
June 2013,1235000.0,24977000.0,10516000.0,455466000.0,226830000.0
September 2013,1980250.0,10114000.0,8870000.0,453263000.0,225899000.0
December 2013,1980250.0,11491000.0,6443000.0,446172000.0,212399000.0
March 2014,1980250.0,12290000.0,4743000.0,460639000.0,228667000.0
June 2014,1980250.0,12308000.0,8767000.0,469067000.0,231227000.0
September 2014,2028250.0,11286000.0,7077000.0,470533000.0,230047000.0
December 2014,2028250.0,12971000.0,9418000.0,466491000.0,221777000.0
March 2015,2028250.0,12260000.0,10016000.0,475351000.0,219149000.0
June 2015,2028250.0,13155000.0,15640000.0,476372000.0,215347000.0
September 2015,1726750.0,10830000.0,8025000.0,487297000.0,213643000.0
December 2015,1726750.0,12419000.0,6464000.0,497741000.0,214303000.0
March 2016,1726750.0,12142000.0,9689000.0,508956000.0,210549000.0
June 2016,1726750.0,12111000.0,10237000.0,525442000.0,211892000.0
September 2016,1794250.0,11410000.0,9403000.0,547973000.0,225779000.0
December 2016,1794250.0,12868000.0,4591000.0,550844000.0,231690000.0
March 2017,1794250.0,13000000.0,9177000.0,570255000.0,245448000.0
June 2017,1794250.0,13551000.0,9704000.0,571503000.0,243637000.0
September 2017,1948000.0,12863000.0,8960000.0,581104000.0,257483000.0
December 2017,1948000.0,14626000.0,11802000.0,587465000.0,263167000.0
March 2018,1948000.0,13846000.0,176000.0,590892000.0,267119000.0
June 2018,1948000.0,14742000.0,10764000.0,601807000.0,274294000.0
September 2018,3089750.0,14411000.0,1812000.0,608118000.0,282418000.0
December 2018,3089750.0,14822000.0,1171000.0,594383000.0,268000000.0
March 2019,3089750.0,11439000.0,-1529000.0,608791000.0,279984000.0
June 2019,3089750.0,12018000.0,1002000.0,592151000.0,265622000.0
September 2019,2814250.0,10980000.0,3712000.0,591040000.0,269208000.0
December 2019,2814250.0,12508000.0,409000.0,595207000.0,272141000.0
March 2020,2814250.0,11720000.0,-41111000.0,543042000.0,262981000.0
June 2020,2814250.0,8606000.0,-20247000.0,474162000.0,254493000.0
September 2020,2870750.0,11364000.0,3432000.0,492237000.0,277250000.0
December 2020,2870750.0,12625000.0,7464000.0,512998000.0,297499000.0
March 2021,2870750.0,14581000.0,4758000.0,528372000.0,312659000.0
June 2021,2870750.0,12764000.0,13419000.0,555368000.0,329067000.0
September 2021,3025750.0,12670000.0,8680000.0,548705000.0,319282000.0
December 2021,3025750.0,11966000.0,929000.0,543425000.0,312181000.0
March 2022,3025750.0,14389000.0,2066000.0,593182000.0,358525000.0
June 2022,3025750.0,13464000.0,3496000.0,588718000.0,352266000.0
