,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2005,,,,
December 2005,,,,
March 2006,,-427.5,,
June 2006,,-427.5,,
September 2006,2129.75,-427.5,,
December 2006,2129.75,-427.5,,
March 2007,2129.75,-1763.75,,
June 2007,2129.75,-1763.75,,
September 2007,2129.75,-1763.75,,
December 2007,2129.75,-1763.75,,
March 2008,2129.75,-2560.75,,
June 2008,2129.75,-2560.75,,
September 2008,2129.75,-2560.75,,
December 2008,2129.75,-2560.75,,
March 2009,2129.75,1027.5,,
June 2009,2129.75,1027.5,,
September 2009,2129.75,1027.5,,
December 2009,2129.75,1027.5,,
March 2010,0.0,0.0,,
June 2010,2021.0,-2021.0,,
September 2010,2129.75,-3589.0,,
December 2010,2129.75,-3589.0,3319.0,3319.0
March 2011,0.0,0.0,,
June 2011,26868.0,-26868.0,24734.0,3359.0
