,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,1367100.0,480184.0,-846335.0,,,
December 2010,1370482.0,418217.0,496949.0,,,
March 2011,1394404.0,399226.0,604324.0,,,
June 2011,,,,,,
September 2011,1303260.0,428349.0,64033.0,20577844.0,18059174.0,
December 2011,1418865.0,460595.0,1287774.0,,,
March 2012,1250928.0,233947.0,937090.0,18446381.0,16011182.0,
June 2012,1103208.0,340659.0,771034.0,18960263.0,16581162.0,
September 2012,1218621.0,335820.0,480746.0,20439461.0,17896576.0,
December 2012,1460610.0,468162.0,790631.0,,,
March 2013,1343613.0,372191.0,1018564.0,21409227.0,19014969.0,
June 2013,1134559.0,327053.0,842078.0,21586208.0,19205796.0,
September 2013,1305855.0,391886.0,332579.0,23657857.0,21047245.0,
December 2013,1348852.0,446900.0,237398.0,22233293.0,19635473.0,
March 2014,1398057.0,402013.0,936329.0,22728478.0,20182732.0,
June 2014,1240834.0,459231.0,352147.0,20559706.0,18068205.0,
September 2014,1340124.0,461448.0,327787.0,19691820.0,17248477.0,2443343.0
December 2014,1435416.0,511375.0,2015.0,18737034.0,16361494.0,
March 2015,-1462461.0,465864.0,461100.0,19509376.0,17191019.0,
June 2015,4180375.0,376212.0,983069.0,18616166.0,16298477.0,2317689.0
September 2015,1494651.0,542793.0,532245.0,19658419.0,17203458.0,
December 2015,1694962.0,531423.0,2016.0,20285494.0,17895520.0,
March 2016,-1671788.0,542581.0,908730.0,19950357.0,17591477.0,
June 2016,4603622.0,172434.0,682108.0,21054135.0,18746615.0,
September 2016,1601937.0,551048.0,485920.0,19869772.0,16764634.0,
December 2016,1580828.0,453668.0,309013.0,20098598.0,16836478.0,
March 2017,-1788463.0,466014.0,1206135.0,19698888.0,16409696.0,
June 2017,5247230.0,546046.0,725589.0,22478004.0,19231074.0,
September 2017,1616446.0,445877.0,322433.0,22181035.0,18880626.0,
December 2017,1915562.0,616074.0,508298.0,22356612.0,19084300.0,
March 2018,-1980869.0,596830.0,1389209.0,22640618.0,19497600.0,
June 2018,5770256.0,445118.0,700699.0,25051723.0,21946869.0,
September 2018,1830077.0,556148.0,349694.0,23627563.0,20518713.0,
December 2018,1703663.0,405888.0,119629.0,23652069.0,20594089.0,
March 2019,-2131116.0,759708.0,1098210.0,22278746.0,19485476.0,
June 2019,5824257.0,405552.0,532919.0,22455098.0,19700857.0,
September 2019,2059217.0,649010.0,-6621.0,22214677.0,19484223.0,
December 2019,2168275.0,763910.0,-174262.0,21896225.0,19185169.0,
March 2020,-2395911.0,706079.0,1396973.0,17840080.0,15063434.0,
June 2020,6783466.0,383990.0,1568436.0,21732290.0,18956659.0,
September 2020,2339116.0,694628.0,488527.0,23277961.0,20309737.0,
December 2020,2674738.0,895974.0,-53164.0,23449883.0,20347941.0,
March 2021,2944240.0,966299.0,2414477.0,23234158.0,19822487.0,
June 2021,2448860.0,648044.0,605114.0,27381915.0,23569603.0,
September 2021,2932044.0,988288.0,-391141.0,29138399.0,25220959.0,
December 2021,2727487.0,684116.0,269820.0,31327040.0,26888863.0,
March 2022,3333166.0,1125692.0,1494111.0,36156687.0,31484555.0,
