,NetIncomeLoss,Assets
December 2008,6465250.0,
March 2009,6465250.0,
June 2009,6465250.0,
September 2009,6465250.0,
December 2009,5166500.0,
March 2010,5166500.0,
June 2010,4756000.0,
September 2010,5403000.0,3021025000.0
December 2010,6720000.0,
March 2011,3573000.0,
June 2011,1939000.0,2976057000.0
September 2011,-493000.0,3137402000.0
December 2011,5717000.0,3084166000.0
March 2012,5701000.0,3210871000.0
June 2012,6209000.0,3150040000.0
September 2012,2261000.0,4022982000.0
December 2012,7020000.0,3789514000.0
March 2013,6529000.0,3710440000.0
June 2013,6376000.0,3824429000.0
September 2013,5329000.0,4049172000.0
December 2013,-14002000.0,6667437000.0
March 2014,10332000.0,6924419000.0
June 2014,15011000.0,7250729000.0
September 2014,16337000.0,7337387000.0
December 2014,17004000.0,7424822000.0
March 2015,16778000.0,7727515000.0
June 2015,-7646000.0,11566382000.0
September 2015,24193000.0,11597393000.0
December 2015,32791000.0,11955952000.0
March 2016,23784000.0,12865356000.0
June 2016,37770000.0,13065248000.0
September 2016,37422000.0,13617228000.0
December 2016,40996000.0,14178447000.0
March 2017,39067000.0,14659337000.0
June 2017,42400000.0,15376676000.0
September 2017,44852000.0,16780097000.0
December 2017,-33279000.0,30359541000.0
March 2018,98872000.0,30468780000.0
June 2018,114241000.0,31463077000.0
September 2018,119650000.0,31261265000.0
December 2018,114491000.0,31383307000.0
March 2019,101437000.0,29956607000.0
June 2019,96460000.0,30237545000.0
September 2019,122447000.0,30077665000.0
December 2019,106698000.0,30586497000.0
March 2020,14147000.0,30335036000.0
June 2020,50792000.0,30839893000.0
September 2020,84407000.0,30617722000.0
December 2020,76423000.0,29820138000.0
March 2021,99150000.0,29914282000.0
June 2021,98339000.0,29143918000.0
September 2021,95671000.0,30028425000.0
