,NetIncomeLoss,Assets
March 2009,-109059.75,
June 2009,-109059.75,
September 2009,-109059.75,
December 2009,-109059.75,
March 2010,-41072.0,
June 2010,-160968.0,
September 2010,-40031.0,
December 2010,-6520.0,2971386.0
March 2011,-56316.0,
June 2011,76483.0,2983786.0
September 2011,-27153.0,2957258.0
December 2011,-35700.0,2926309.0
March 2012,-49764.0,2871651.0
June 2012,-31364.0,2838873.0
September 2012,-40365.0,2799826.0
December 2012,-50404.0,2752631.0
March 2013,-64333.0,2689260.0
June 2013,-671734.0,2012766.0
September 2013,-23397.0,1988504.0
