,OperatingExpenses,NetIncomeLoss,Assets
March 2009,6748719.25,,
June 2009,6748719.25,,
September 2009,6748719.25,,
December 2009,6748719.25,,
March 2010,8090526.0,,
June 2010,8408319.0,,
September 2010,7287185.0,,
December 2010,6862380.0,,402501983.0
March 2011,5758503.0,,
June 2011,5024021.0,,308154566.0
September 2011,5042216.0,,305601943.0
December 2011,4752519.0,,290833626.0
March 2012,5064583.0,,330263226.0
June 2012,5259730.0,,315261332.0
September 2012,4926422.0,,290253390.0
December 2012,4930910.0,,287857776.0
March 2013,4500384.0,-1989006.75,259195334.0
June 2013,4742177.0,-1989006.75,273575137.0
September 2013,5302097.0,-1989006.75,271494379.0
December 2013,5445208.0,-1989006.75,266296505.0
March 2014,4930101.0,-4103611.5,244818405.0
June 2014,3603897.0,-4103611.5,227109411.0
September 2014,3578677.0,8086282.0,223446079.0
December 2014,3171757.0,-8564503.0,209461299.0
March 2015,3053449.0,3309104.0,208024824.0
June 2015,2996481.0,-3230439.0,190890842.0
September 2015,2983375.0,-8328667.0,164957233.0
December 2015,2454468.0,-7333531.0,137909370.0
March 2016,2113507.0,910235.0,125266426.0
June 2016,2123458.0,16338659.0,127246478.0
September 2016,1909112.0,-8040124.0,115333082.0
December 2016,1711909.0,-2834115.0,105816771.0
March 2017,1561980.0,-2461536.0,105327016.0
June 2017,1511035.0,-2315360.0,90997229.0
September 2017,1445592.0,1949179.0,87442313.0
December 2017,1091336.0,-2217928.0,77823076.0
March 2018,1148832.0,713051.0,68575486.0
June 2018,1425916.0,862109.0,67664641.0
September 2018,1236732.0,-55035.0,65870385.0
December 2018,1375069.0,325989.0,61729152.0
March 2019,2014353.0,3209497.0,112159723.0
June 2019,1576213.0,-1027509.0,108621038.0
September 2019,1582390.0,-2257661.0,104633133.0
December 2019,2160621.0,3449245.0,97392825.0
March 2020,2388446.0,2085594.0,94672606.0
June 2020,1334565.0,-393124.0,88720219.0
September 2020,2341103.0,6822599.0,93065050.0
December 2020,1007953.0,-1709581.0,89050097.0
March 2021,7956365.0,29069650.0,118518788.0
June 2021,2754020.0,6102846.0,124296523.0
September 2021,3003456.0,6855945.0,140971339.0
December 2021,2614080.0,5358846.0,146752283.0
March 2022,4173699.0,10908952.0,159620879.0
June 2022,3716961.0,7189339.0,162413362.0
