,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,71350000.0,4750000.0,55850000.0,-6150000.0,,
June 2013,71350000.0,4750000.0,55850000.0,-6150000.0,,
September 2013,71350000.0,4750000.0,55850000.0,-6150000.0,,
December 2013,71350000.0,4750000.0,55850000.0,-6150000.0,,
March 2014,83600000.0,6075000.0,65400000.0,-8200000.0,,
June 2014,77400000.0,6075000.0,69900000.0,-2100000.0,,
September 2014,87500000.0,6075000.0,69300000.0,-3900000.0,,
December 2014,85400000.0,6075000.0,62300000.0,-600000.0,1769800000.0,546000000.0
March 2015,90500000.0,5450000.0,66200000.0,-15900000.0,,
June 2015,84600000.0,5450000.0,72100000.0,-27200000.0,1769900000.0,569300000.0
September 2015,90300000.0,5450000.0,69200000.0,-11200000.0,1729400000.0,562000000.0
December 2015,66700000.0,5450000.0,53600000.0,15500000.0,1696300000.0,549400000.0
March 2016,64100000.0,5275000.0,62800000.0,9800000.0,1727100000.0,579000000.0
June 2016,71600000.0,5275000.0,63900000.0,12900000.0,1734900000.0,602200000.0
September 2016,70600000.0,5275000.0,60300000.0,6700000.0,1731500000.0,607800000.0
December 2016,83900000.0,5275000.0,65400000.0,1100000.0,1722000000.0,608300000.0
March 2017,73800000.0,4275000.0,64300000.0,-24600000.0,1714200000.0,590600000.0
June 2017,74900000.0,4275000.0,64200000.0,10100000.0,1781000000.0,637800000.0
September 2017,68900000.0,4275000.0,61300000.0,12300000.0,1822500000.0,658800000.0
December 2017,76300000.0,4275000.0,64200000.0,3300000.0,1858800000.0,704900000.0
March 2018,80800000.0,3450000.0,66100000.0,5900000.0,1883300000.0,708300000.0
June 2018,71300000.0,3450000.0,61300000.0,14900000.0,1818500000.0,690700000.0
September 2018,69400000.0,3450000.0,60400000.0,14900000.0,1793500000.0,691800000.0
December 2018,74500000.0,3450000.0,57200000.0,5800000.0,1732500000.0,654800000.0
March 2019,58900000.0,,54100000.0,-800000.0,1744300000.0,665200000.0
June 2019,63200000.0,,58300000.0,4100000.0,1730600000.0,664200000.0
September 2019,56700000.0,,55200000.0,26100000.0,1643600000.0,600000000.0
