,NetIncomeLoss,Assets
March 2010,748000.0,
June 2010,681000.0,869735000.0
September 2010,726000.0,846385000.0
December 2010,85000.0,818410000.0
March 2011,220000.0,820833000.0
June 2011,644000.0,806163000.0
September 2011,1086000.0,820652000.0
December 2011,596000.0,810846000.0
March 2012,905000.0,810198000.0
June 2012,976000.0,785111000.0
September 2012,1196000.0,802675000.0
December 2012,1167000.0,819730000.0
March 2013,1200000.0,827182000.0
June 2013,1347000.0,824575000.0
September 2013,1302000.0,876101000.0
December 2013,1266000.0,921118000.0
March 2014,1293000.0,961168000.0
June 2014,1528000.0,932414000.0
September 2014,1886000.0,969593000.0
December 2014,1701000.0,1008788000.0
March 2015,1939000.0,1035404000.0
June 2015,2428000.0,1024303000.0
September 2015,2551000.0,1052711000.0
December 2015,2639000.0,1084866000.0
March 2016,4205000.0,1120955000.0
June 2016,2824000.0,1128370000.0
September 2016,3020000.0,1152896000.0
December 2016,3160000.0,1189906000.0
March 2017,3192000.0,1226168000.0
June 2017,3444000.0,1275517000.0
September 2017,3757000.0,1329834000.0
December 2017,2500000.0,1455496000.0
March 2018,5229000.0,1439902000.0
June 2018,5397000.0,1514120000.0
September 2018,5490000.0,1553152000.0
December 2018,5803000.0,1579157000.0
March 2019,5740000.0,1590046000.0
June 2019,5834000.0,1626737000.0
September 2019,5959000.0,1664308000.0
December 2019,6120000.0,1718942000.0
March 2020,5368000.0,1740076000.0
June 2020,5171000.0,1900774000.0
September 2020,5760000.0,1930836000.0
December 2020,7345000.0,1958914000.0
March 2021,8496000.0,2004818000.0
June 2021,8418000.0,1973311000.0
September 2021,9459000.0,1991115000.0
December 2021,9746000.0,2033713000.0
March 2022,9108000.0,2067692000.0
June 2022,9451000.0,2117156000.0
