,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,1775000.0,,14067000.0,,,
June 2009,1775000.0,,13714000.0,,,
September 2009,1775000.0,,15501000.0,,,
December 2009,1775000.0,,17874000.0,816346000.0,217026000.0,599320000.0
March 2010,1925000.0,,13762000.0,,,
June 2010,1925000.0,,17509000.0,823857000.0,233367000.0,590490000.0
September 2010,1925000.0,,20602000.0,866638000.0,253293000.0,613345000.0
December 2010,1925000.0,,20994000.0,2761151000.0,263659000.0,66591000.0
March 2011,2600000.0,,17825000.0,881764000.0,273232000.0,608532000.0
June 2011,2600000.0,,31045000.0,1151633000.0,311378000.0,707708000.0
September 2011,2600000.0,,23461000.0,1030367000.0,309180000.0,721187000.0
December 2011,2600000.0,,34559000.0,1146512000.0,367383000.0,66591000.0
March 2012,3525000.0,,22095000.0,1151633000.0,365726000.0,785907000.0
June 2012,3525000.0,,31045000.0,1141014000.0,363323000.0,66927000.0
September 2012,3525000.0,,29769000.0,1194002000.0,384554000.0,74203000.0
December 2012,3525000.0,,37788000.0,1244280000.0,412602000.0,72326000.0
March 2013,5350000.0,,25902000.0,1697754000.0,490153000.0,160560000.0
June 2013,5350000.0,,37163000.0,1710551000.0,518137000.0,125478000.0
September 2013,5350000.0,,40942000.0,1700488000.0,514148000.0,130671000.0
December 2013,5350000.0,,49921000.0,1819206000.0,545734000.0,160560000.0
March 2014,5650000.0,,33445000.0,1915842000.0,629271000.0,138914000.0
June 2014,5650000.0,,48405000.0,1926099000.0,611338000.0,154035000.0
September 2014,5650000.0,,59713000.0,2917136000.0,602135000.0,150410000.0
December 2014,5650000.0,,51749000.0,2066131000.0,614131000.0,138914000.0
March 2015,5600000.0,93787000.0,38231000.0,2142836000.0,661990000.0,174609000.0
June 2015,5600000.0,93787000.0,54267000.0,2155948000.0,653629000.0,174609000.0
September 2015,5600000.0,93787000.0,48825000.0,2710779000.0,823716000.0,240116000.0
December 2015,5600000.0,93787000.0,50287000.0,2761151000.0,795162000.0,233220000.0
March 2016,6575000.0,109792000.0,54538000.0,2777944000.0,825947000.0,233204000.0
June 2016,6575000.0,115199000.0,72891000.0,2931670000.0,834985000.0,251786000.0
September 2016,6575000.0,109140000.0,75851000.0,2915468000.0,830012000.0,274276000.0
December 2016,6575000.0,110300000.0,80936000.0,2917136000.0,811699000.0,316544000.0
March 2017,7275000.0,106646000.0,70702000.0,2943031000.0,837423000.0,315275000.0
June 2017,7275000.0,113020000.0,77569000.0,3201143000.0,884319000.0,354612000.0
September 2017,7275000.0,114857000.0,74671000.0,3201143000.0,901525000.0,354612000.0
December 2017,7275000.0,101968000.0,75186000.0,3339713000.0,931889000.0,362588000.0
March 2018,8825000.0,122948000.0,65420000.0,3426894000.0,959655000.0,385830000.0
June 2018,8825000.0,135008000.0,83988000.0,4602203000.0,1080457000.0,404220000.0
September 2018,8825000.0,141372000.0,72905000.0,4578609000.0,1078580000.0,401629000.0
December 2018,8825000.0,139514000.0,94839000.0,4549781000.0,1061594000.0,383988000.0
March 2019,10300000.0,155909000.0,69013000.0,4688117000.0,1111145000.0,466850000.0
June 2019,10300000.0,144631000.0,92210000.0,4886669000.0,1184923000.0,477219000.0
September 2019,10300000.0,144460000.0,82020000.0,4928528000.0,1200447000.0,478301000.0
December 2019,10300000.0,148813000.0,108997000.0,5002143000.0,1209196000.0,477219000.0
March 2020,8825000.0,143942000.0,73779000.0,5277979000.0,1507662000.0,500391000.0
June 2020,8825000.0,111824000.0,21162000.0,5414701000.0,1651266000.0,491949000.0
September 2020,8825000.0,128814000.0,60516000.0,5020184000.0,1241182000.0,
December 2020,8825000.0,147317000.0,51837000.0,5202474000.0,1270493000.0,
March 2021,10450000.0,154957000.0,89263000.0,5289913000.0,1393110000.0,
June 2021,10450000.0,165711000.0,120585000.0,5422783000.0,1525925000.0,
September 2021,10450000.0,175354000.0,175966000.0,5772851000.0,1507737000.0,
December 2021,10450000.0,171954000.0,102678000.0,6383598000.0,1707085000.0,
