,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 1959,64442.26600985222,65203.11330049261,,
September 1959,64442.26600985222,65203.11330049261,,
December 1959,64442.26600985222,65203.11330049261,,
March 1960,64442.26600985222,65203.11330049261,,
June 1960,64442.26600985222,65203.11330049261,,
September 1960,64442.26600985222,65203.11330049261,,
December 1960,64442.26600985222,65203.11330049261,,
March 1961,64442.26600985222,65203.11330049261,,
June 1961,64442.26600985222,65203.11330049261,,
September 1961,64442.26600985222,65203.11330049261,,
December 1961,64442.26600985222,65203.11330049261,,
March 1962,64442.26600985222,65203.11330049261,,
June 1962,64442.26600985222,65203.11330049261,,
September 1962,64442.26600985222,65203.11330049261,,
December 1962,64442.26600985222,65203.11330049261,,
March 1963,64442.26600985222,65203.11330049261,,
June 1963,64442.26600985222,65203.11330049261,,
September 1963,64442.26600985222,65203.11330049261,,
December 1963,64442.26600985222,65203.11330049261,,
March 1964,64442.26600985222,65203.11330049261,,
June 1964,64442.26600985222,65203.11330049261,,
September 1964,64442.26600985222,65203.11330049261,,
December 1964,64442.26600985222,65203.11330049261,,
March 1965,64442.26600985222,65203.11330049261,,
June 1965,64442.26600985222,65203.11330049261,,
September 1965,64442.26600985222,65203.11330049261,,
December 1965,64442.26600985222,65203.11330049261,,
March 1966,64442.26600985222,65203.11330049261,,
June 1966,64442.26600985222,65203.11330049261,,
September 1966,64442.26600985222,65203.11330049261,,
December 1966,64442.26600985222,65203.11330049261,,
March 1967,64442.26600985222,65203.11330049261,,
June 1967,64442.26600985222,65203.11330049261,,
September 1967,64442.26600985222,65203.11330049261,,
December 1967,64442.26600985222,65203.11330049261,,
March 1968,64442.26600985222,65203.11330049261,,
June 1968,64442.26600985222,65203.11330049261,,
September 1968,64442.26600985222,65203.11330049261,,
December 1968,64442.26600985222,65203.11330049261,,
March 1969,64442.26600985222,65203.11330049261,,
June 1969,64442.26600985222,65203.11330049261,,
September 1969,64442.26600985222,65203.11330049261,,
December 1969,64442.26600985222,65203.11330049261,,
March 1970,64442.26600985222,65203.11330049261,,
June 1970,64442.26600985222,65203.11330049261,,
September 1970,64442.26600985222,65203.11330049261,,
December 1970,64442.26600985222,65203.11330049261,,
March 1971,64442.26600985222,65203.11330049261,,
June 1971,64442.26600985222,65203.11330049261,,
September 1971,64442.26600985222,65203.11330049261,,
December 1971,64442.26600985222,65203.11330049261,,
March 1972,64442.26600985222,65203.11330049261,,
June 1972,64442.26600985222,65203.11330049261,,
September 1972,64442.26600985222,65203.11330049261,,
December 1972,64442.26600985222,65203.11330049261,,
March 1973,64442.26600985222,65203.11330049261,,
June 1973,64442.26600985222,65203.11330049261,,
September 1973,64442.26600985222,65203.11330049261,,
December 1973,64442.26600985222,65203.11330049261,,
March 1974,64442.26600985222,65203.11330049261,,
June 1974,64442.26600985222,65203.11330049261,,
September 1974,64442.26600985222,65203.11330049261,,
December 1974,64442.26600985222,65203.11330049261,,
March 1975,64442.26600985222,65203.11330049261,,
June 1975,64442.26600985222,65203.11330049261,,
September 1975,64442.26600985222,65203.11330049261,,
December 1975,64442.26600985222,65203.11330049261,,
March 1976,64442.26600985222,65203.11330049261,,
June 1976,64442.26600985222,65203.11330049261,,
September 1976,64442.26600985222,65203.11330049261,,
December 1976,64442.26600985222,65203.11330049261,,
March 1977,64442.26600985222,65203.11330049261,,
June 1977,64442.26600985222,65203.11330049261,,
September 1977,64442.26600985222,65203.11330049261,,
December 1977,64442.26600985222,65203.11330049261,,
March 1978,64442.26600985222,65203.11330049261,,
June 1978,64442.26600985222,65203.11330049261,,
September 1978,64442.26600985222,65203.11330049261,,
December 1978,64442.26600985222,65203.11330049261,,
March 1979,64442.26600985222,65203.11330049261,,
June 1979,64442.26600985222,65203.11330049261,,
September 1979,64442.26600985222,65203.11330049261,,
December 1979,64442.26600985222,65203.11330049261,,
March 1980,64442.26600985222,65203.11330049261,,
June 1980,64442.26600985222,65203.11330049261,,
September 1980,64442.26600985222,65203.11330049261,,
December 1980,64442.26600985222,65203.11330049261,,
March 1981,64442.26600985222,65203.11330049261,,
June 1981,64442.26600985222,65203.11330049261,,
September 1981,64442.26600985222,65203.11330049261,,
December 1981,64442.26600985222,65203.11330049261,,
March 1982,64442.26600985222,65203.11330049261,,
June 1982,64442.26600985222,65203.11330049261,,
September 1982,64442.26600985222,65203.11330049261,,
December 1982,64442.26600985222,65203.11330049261,,
March 1983,64442.26600985222,65203.11330049261,,
June 1983,64442.26600985222,65203.11330049261,,
September 1983,64442.26600985222,65203.11330049261,,
December 1983,64442.26600985222,65203.11330049261,,
March 1984,64442.26600985222,65203.11330049261,,
June 1984,64442.26600985222,65203.11330049261,,
September 1984,64442.26600985222,65203.11330049261,,
December 1984,64442.26600985222,65203.11330049261,,
March 1985,64442.26600985222,65203.11330049261,,
June 1985,64442.26600985222,65203.11330049261,,
September 1985,64442.26600985222,65203.11330049261,,
