,OperatingExpenses,NetIncomeLoss,Assets
March 2019,18927750.0,40793500.0,
June 2019,18927750.0,40793500.0,
September 2019,18927750.0,40793500.0,
December 2019,18927750.0,40793500.0,6548121000.0
March 2020,16800500.0,51816000.0,
June 2020,16800500.0,54030000.0,
September 2020,14605000.0,48704000.0,6952543000.0
December 2020,13194000.0,40010000.0,6952543000.0
March 2021,13641000.0,55367000.0,
June 2021,31980000.0,39683000.0,
September 2021,20821000.0,49945000.0,7352273000.0
December 2021,26290000.0,16166000.0,7455271000.0
March 2022,26454000.0,29371000.0,8072812000.0
June 2022,30448000.0,63189000.0,8016202000.0
