,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 1996,,27240.055555555555,,-172421.5,,
June 1996,,27240.055555555555,,-172421.5,,
September 1996,,27240.055555555555,,-205554.25,,
December 1996,,27240.055555555555,,-205554.25,,
March 1997,,27240.055555555555,,-205554.25,,
June 1997,,27240.055555555555,,-205554.25,,
September 1997,,27240.055555555555,,-234343.25,,
December 1997,,27240.055555555555,,-234343.25,,
March 1998,,27240.055555555555,,-234343.25,,
June 1998,,27240.055555555555,,-234343.25,,
September 1998,,27240.055555555555,,-351005.25,,
December 1998,,27240.055555555555,,-351005.25,,
March 1999,,27240.055555555555,,-351005.25,,
June 1999,,27240.055555555555,,-351005.25,,
September 1999,,27240.055555555555,,-384350.5,,
December 1999,,27240.055555555555,,-384350.5,,
March 2000,,27240.055555555555,,-384350.5,,
June 2000,,27240.055555555555,,-384350.5,,
September 2000,,27240.055555555555,,-1000042.25,,
December 2000,,27240.055555555555,,-1000042.25,,
March 2001,,27240.055555555555,,-1000042.25,,
June 2001,,27240.055555555555,,-1000042.25,,
September 2001,,27240.055555555555,,-959047.75,,
December 2001,,27240.055555555555,,-959047.75,,
March 2002,,27240.055555555555,,-959047.75,,
June 2002,,27240.055555555555,,-959047.75,,
September 2002,,27240.055555555555,,-336708.25,,
December 2002,,27240.055555555555,,-336708.25,,
March 2003,,27240.055555555555,,-336708.25,,
June 2003,,27240.055555555555,,-336708.25,,
September 2003,,27240.055555555555,,-635962.0,,
December 2003,,27240.055555555555,,-635962.0,,
March 2004,,27240.055555555555,,-635962.0,,
June 2004,,27240.055555555555,,-635962.0,,
September 2004,,27240.055555555555,,-453066.25,,
December 2004,,27240.055555555555,,-453066.25,,
March 2005,,27240.055555555555,,-453066.25,,
June 2005,,27240.055555555555,,-453066.25,,
September 2005,,27240.055555555555,,-526047.25,,
December 2005,,27240.055555555555,,-526047.25,,
March 2006,,27240.055555555555,,-526047.25,,
June 2006,,27240.055555555555,,-526047.25,,
September 2006,,27240.055555555555,,-1496462.5,,
December 2006,,27240.055555555555,,-1496462.5,,
March 2007,,27240.055555555555,,-1496462.5,,
June 2007,,27240.055555555555,,-1496462.5,,
September 2007,,27240.055555555555,,-484554.0,,
December 2007,,27240.055555555555,,-484554.0,,
March 2008,,27240.055555555555,,-484554.0,,
June 2008,,27240.055555555555,,-484554.0,,
September 2008,,27240.055555555555,,-388719.0,,
December 2008,,27240.055555555555,,-388719.0,,
March 2009,,27240.055555555555,,-388719.0,,
June 2009,,27240.055555555555,,-388719.0,,
September 2009,,62706.5,,-732434.25,,
December 2009,,62706.5,,-732434.25,,
March 2010,,62706.5,,-732434.25,,
June 2010,,62706.5,,-732434.25,,
September 2010,,99026.0,,-594758.0,,
December 2010,,47521.0,,-929113.0,,
March 2011,,50489.0,,-776115.0,,
June 2011,,48557.0,,-541299.0,61365.0,
September 2011,,41760.0,,-803677.0,30812.0,
December 2011,,80889.0,,-894256.0,249435.0,
March 2012,,36469.0,,-1226451.0,284336.0,
June 2012,,79837.0,,-476050.0,191896.0,
September 2012,892828.25,78104.0,870528.75,-1285773.0,433166.0,
December 2012,892828.25,5591.0,870528.75,-547220.0,365150.0,
March 2013,892828.25,-20298.0,870528.75,-169747.0,219644.0,
June 2013,892828.25,25801.0,870528.75,-1747050.0,802540.0,802540.0
September 2013,1190146.0,27196.0,1162950.0,-1274234.0,340011.0,
December 2013,835602.0,16432.0,819170.0,-905421.0,41878.0,
March 2014,569969.0,9616.0,560353.0,-1258354.0,802077.0,
June 2014,1607183.0,14384.0,917799.0,-1088499.0,251429.0,223608.0
September 2014,928678.0,37349.0,891329.0,-840517.0,408945.0,373928.0
December 2014,1137913.0,41217.0,1096696.0,-1112202.0,217336.0,166764.0
March 2015,1125464.0,140115.0,985349.0,-1155968.0,451485.0,382165.0
June 2015,1208939.0,436751.0,772188.0,-1323930.0,249862.0,181848.0
September 2015,979450.0,182997.0,796453.0,-1082385.0,375569.0,308701.0
December 2015,876507.0,162252.0,714255.0,-993415.0,408293.0,328814.0
March 2016,873220.0,155379.0,717841.0,-1736793.0,203881.0,125547.0
June 2016,817947.0,160743.0,657204.0,-827105.0,236762.0,159573.0
September 2016,786268.0,129839.0,656429.0,-730775.0,197544.0,117898.0
December 2016,664391.0,121075.0,543316.0,-731177.0,218988.0,140531.0
March 2017,750335.0,120753.0,629582.0,-1190946.0,163286.0,85721.0
June 2017,588807.0,125557.0,400250.0,-3085009.0,300924.0,29168.0
September 2017,542618.0,119400.0,423218.0,-1016397.0,266615.0,14560.0
December 2017,490214.0,120249.0,369965.0,-905703.0,294746.0,62392.0
March 2018,533413.0,110900.0,422513.0,-681134.0,598235.0,385196.0
