,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2020,1409258.0,385594.0,-1582834.0,,,
June 2020,3226655.0,2159322.0,-3191997.0,514142.0,64690.0,
September 2020,3076228.0,2480064.0,-165339.0,136968118.0,1265144.0,
December 2020,5402664.0,4117176.0,3045823.0,136907267.0,1200872.0,
March 2021,5733990.0,4269298.0,-5784421.0,136498092.0,788351.0,
June 2021,8650414.0,6700862.0,-8804658.0,297462629.0,281808406.0,
September 2021,17031315.0,13004649.0,-17116632.0,277195916.0,259293937.0,
December 2021,14096111.0,9530583.0,-14196770.0,263258642.0,243846556.0,19412086.0
March 2022,16308790.0,12500848.0,-16380574.0,252982257.0,232613792.0,
June 2022,24894283.0,20813882.0,-24580247.0,234244622.0,204905051.0,29339571.0
