,NetIncomeLoss,Assets,AssetsCurrent
March 2007,12555250.0,,
June 2007,12555250.0,,
September 2007,12555250.0,,
December 2007,12555250.0,,
March 2008,-56625000.0,,
June 2008,-20343000.0,,
September 2008,230346000.0,,
December 2008,-1594658000.0,3655058000.0,355913000.0
March 2009,-1154857000.0,2670585000.0,407822000.0
June 2009,-91174000.0,2364316000.0,321458000.0
September 2009,-101316000.0,2310968000.0,260443000.0
December 2009,-428243000.0,2780317000.0,255964000.0
March 2010,27236000.0,2971665000.0,290217000.0
June 2010,53515000.0,3128663000.0,226126000.0
September 2010,306289000.0,5094165000.0,158184000.0
December 2010,-196475000.0,5231448000.0,175590000.0
March 2011,-302344000.0,5445468000.0,198795000.0
June 2011,210016000.0,5596674000.0,190572000.0
September 2011,575109000.0,6418713000.0,627994000.0
December 2011,-374716000.0,6219609000.0,441840000.0
March 2012,-218178000.0,6378099000.0,419440000.0
June 2012,822863000.0,9178535000.0,980785000.0
September 2012,-170420000.0,9844247000.0,1229187000.0
December 2012,-292694000.0,9790731000.0,1142885000.0
March 2013,-479340000.0,7678311000.0,1789158000.0
June 2013,-20436000.0,7753636000.0,1641990000.0
September 2013,-73193000.0,7669444000.0,1403262000.0
December 2013,19080000.0,7684795000.0,1241823000.0
March 2014,-128015000.0,6878257000.0,1525945000.0
June 2014,-24439000.0,6912819000.0,1289616000.0
September 2014,157338000.0,6978389000.0,1004725000.0
December 2014,248401000.0,7259225000.0,831918000.0
March 2015,-1034953000.0,6057205000.0,547109000.0
June 2015,-1368482000.0,5435048000.0,1377835000.0
September 2015,-640412000.0,4103082000.0,1108997000.0
December 2015,-653698000.0,2991155000.0,674088000.0
March 2016,-313226000.0,2574059000.0,853885000.0
June 2016,-515911000.0,2240908000.0,753865000.0
September 2016,-404337000.0,1886504000.0,737835000.0
December 2016,,1081392000.0,257176000.0
March 2017,50808000.0,1097197000.0,227398000.0
June 2017,23499000.0,1132678000.0,240075000.0
September 2017,-8485000.0,,
December 2017,,1119627000.0,195097000.0
March 2018,-40894000.0,1039976000.0,112699000.0
June 2018,-34074000.0,1027255000.0,94965000.0
September 2018,11715000.0,1032323000.0,91613000.0
December 2018,,1024338000.0,73327000.0
March 2019,-5277000.0,1051544000.0,63767000.0
June 2019,-13284000.0,1046813000.0,63988000.0
September 2019,-181602000.0,859952000.0,41396000.0
December 2019,-249142000.0,607689000.0,38606000.0
March 2020,-12670000.0,572993000.0,38656000.0
June 2020,-215779000.0,355431000.0,71284000.0
September 2020,-48749000.0,266121000.0,30118000.0
December 2020,-155000.0,260832000.0,50812000.0
March 2021,35043000.0,280254000.0,98399000.0
June 2021,16252000.0,296447000.0,113556000.0
September 2021,28599000.0,313789000.0,129726000.0
December 2021,36844000.0,352912000.0,161735000.0
March 2022,34724000.0,389710000.0,195710000.0
June 2022,48492000.0,448808000.0,240650000.0
