,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,1324044250.0,154931750.0,87062750.0,,
June 2007,1324044250.0,154931750.0,87062750.0,,
September 2007,1324044250.0,154931750.0,87062750.0,,
December 2007,1324044250.0,154931750.0,87062750.0,,
March 2008,1114034000.0,176760000.0,459718000.0,,
June 2008,1088191000.0,186791000.0,460345000.0,,
September 2008,1032493000.0,190842000.0,492219000.0,,
December 2008,1002792000.0,171207000.0,367192000.0,15592439000.0,6286590000.0
March 2009,1024436000.0,201516000.0,357113000.0,,
June 2009,1094530000.0,198403000.0,327342000.0,16566289000.0,6249900000.0
September 2009,1151003000.0,205207000.0,349736000.0,17356372000.0,6473587000.0
December 2009,1520865000.0,197944000.0,1354906000.0,18408320000.0,8460208000.0
March 2010,1100893000.0,210139000.0,397653000.0,18690178000.0,8277438000.0
June 2010,1115443000.0,225317000.0,412192000.0,18747584000.0,8675313000.0
September 2010,1119044000.0,226803000.0,431929000.0,19948062000.0,9454528000.0
December 2010,1202656000.0,246175000.0,559187000.0,22003762000.0,11065338000.0
March 2011,1252000000.0,275000000.0,475865000.0,23004860000.0,11514828000.0
June 2011,1467913000.0,297035000.0,283407000.0,24833954000.0,9861092000.0
September 2011,1509243000.0,318902000.0,491000000.0,24900537000.0,9762345000.0
December 2011,1588844000.0,344063000.0,1979612000.0,27320218000.0,12661454000.0
March 2012,1641000000.0,374000000.0,570000000.0,28207000000.0,13089000000.0
June 2012,1716000000.0,394000000.0,692000000.0,28258000000.0,13278000000.0
September 2012,1715000000.0,389000000.0,597000000.0,32502000000.0,17410000000.0
December 2012,1896000000.0,416000000.0,751000000.0,37074000000.0,21398000000.0
March 2013,1796000000.0,434000000.0,677000000.0,38000000000.0,22336000000.0
June 2013,1916000000.0,451000000.0,640000000.0,38550000000.0,23446000000.0
September 2013,1869000000.0,433000000.0,689000000.0,40067000000.0,23476000000.0
December 2013,2059000000.0,450000000.0,850000000.0,41488000000.0,23283000000.0
March 2014,2033000000.0,480000000.0,-2326000000.0,40545000000.0,22359000000.0
June 2014,2180000000.0,500000000.0,676000000.0,41640000000.0,22378000000.0
September 2014,2183000000.0,511000000.0,673000000.0,44476000000.0,25654000000.0
December 2014,-1745000000.0,-508000000.0,1023000000.0,45132000000.0,26531000000.0
March 2015,1121000000.0,221000000.0,626000000.0,44841000000.0,26514000000.0
June 2015,2290000000.0,485000000.0,83000000.0,45658000000.0,28549000000.0
September 2015,1088000000.0,241000000.0,539000000.0,18338000000.0,8280000000.0
December 2015,125000000.0,-24000000.0,477000000.0,17785000000.0,7904000000.0
March 2016,1046000000.0,239000000.0,482000000.0,19608000000.0,9703000000.0
June 2016,1206000000.0,295000000.0,435000000.0,19993000000.0,9914000000.0
September 2016,1177000000.0,288000000.0,413000000.0,20502000000.0,9783000000.0
December 2016,1540000000.0,292000000.0,5936000000.0,23847000000.0,8875000000.0
March 2017,1156000000.0,278000000.0,1035000000.0,24808000000.0,8493000000.0
June 2017,1289000000.0,313000000.0,29000000.0,27483000000.0,10906000000.0
September 2017,1275000000.0,316000000.0,523000000.0,25943000000.0,7858000000.0
December 2017,1360000000.0,317000000.0,-2601000000.0,25981000000.0,7743000000.0
March 2018,1442000000.0,334000000.0,407000000.0,24555000000.0,6763000000.0
June 2018,1637000000.0,352000000.0,642000000.0,23988000000.0,6184000000.0
September 2018,1485000000.0,307000000.0,721000000.0,23652000000.0,6963000000.0
December 2018,1578000000.0,292000000.0,760000000.0,22819000000.0,7126000000.0
March 2019,1433000000.0,297000000.0,518000000.0,22329000000.0,6665000000.0
June 2019,1496000000.0,322000000.0,402000000.0,21169000000.0,6844000000.0
September 2019,1145000000.0,243000000.0,310000000.0,18714000000.0,5209000000.0
December 2019,1897000000.0,378000000.0,556000000.0,18174000000.0,4706000000.0
March 2020,1219000000.0,267000000.0,3412000000.0,18929000000.0,6248000000.0
June 2020,1156000000.0,256000000.0,746000000.0,20014000000.0,7394000000.0
September 2020,1271000000.0,287000000.0,664000000.0,18421000000.0,6739000000.0
December 2020,1441000000.0,277000000.0,845000000.0,19310000000.0,7190000000.0
March 2021,1191000000.0,304000000.0,641000000.0,18731000000.0,6691000000.0
June 2021,1264000000.0,350000000.0,10734000000.0,31823000000.0,20061000000.0
September 2021,1161000000.0,334000000.0,264000000.0,29257000000.0,17756000000.0
December 2021,1231000000.0,337000000.0,1969000000.0,26626000000.0,9111000000.0
March 2022,1102000000.0,301000000.0,-1341000000.0,22980000000.0,7349000000.0
June 2022,1234000000.0,344000000.0,-531000000.0,19653000000.0,5067000000.0
