,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,2493500.0,-4759250.0,,
June 2013,2493500.0,-4759250.0,,
September 2013,2493500.0,-4759250.0,,
December 2013,2493500.0,-4759250.0,,
March 2014,2285000.0,-5165000.0,,
June 2014,3183000.0,-5588000.0,,
September 2014,2727000.0,-5239000.0,,
December 2014,2379000.0,-4857000.0,45230000.0,19005000.0
March 2015,4320000.0,-6556000.0,,
June 2015,2102000.0,-5753000.0,55890000.0,29665000.0
September 2015,2701000.0,-9368000.0,131109000.0,106426000.0
December 2015,2764000.0,-9104000.0,122510000.0,98244000.0
March 2016,1977000.0,-12614000.0,117854000.0,93134000.0
June 2016,3748000.0,-26539000.0,117708000.0,91936000.0
September 2016,2910000.0,-25806000.0,97435000.0,71962000.0
December 2016,3572000.0,-18374000.0,80142000.0,55269000.0
March 2017,1724000.0,-17221000.0,99016000.0,74655000.0
June 2017,3692000.0,-18645000.0,118348000.0,93061000.0
September 2017,1757000.0,-16254000.0,113182000.0,87928000.0
December 2017,1784000.0,-13652000.0,107353000.0,82640000.0
March 2018,1691000.0,-14436000.0,97356000.0,73103000.0
June 2018,2381000.0,-15207000.0,83992000.0,60066000.0
September 2018,2037000.0,-12695000.0,73280000.0,50042000.0
December 2018,2399000.0,-9362000.0,111357000.0,88678000.0
March 2019,3197000.0,-7600000.0,102096000.0,77018000.0
June 2019,2009000.0,-3763000.0,89258000.0,64580000.0
September 2019,1551000.0,-2051000.0,91755000.0,67586000.0
December 2019,1825000.0,-3486000.0,90873000.0,66559000.0
March 2020,2035000.0,-7950000.0,89093000.0,65754000.0
June 2020,1323000.0,-5508000.0,62689000.0,40406000.0
September 2020,1310000.0,-4911000.0,64584000.0,44009000.0
