,NetIncomeLoss,Assets,AssetsCurrent
March 2009,5201000.0,,
June 2009,5201000.0,,
September 2009,5201000.0,,
December 2009,5201000.0,,
March 2010,4505000.0,,
June 2010,3432000.0,,
September 2010,3462000.0,,
December 2010,1694000.0,334856000.0,130622000.0
March 2011,-6964000.0,,
June 2011,1835000.0,368338000.0,155315000.0
September 2011,1559000.0,375151000.0,157959000.0
December 2011,1766000.0,395935000.0,177913000.0
March 2012,6779000.0,376379000.0,149840000.0
June 2012,7592000.0,397538000.0,173951000.0
September 2012,-10372000.0,412458000.0,184966000.0
December 2012,-8090000.0,403495000.0,173604000.0
March 2013,2787000.0,457364000.0,229393000.0
June 2013,4279000.0,436779000.0,198320000.0
September 2013,3276000.0,426176000.0,188996000.0
December 2013,-3110000.0,426234000.0,201996000.0
March 2014,3535000.0,408459000.0,173126000.0
June 2014,4310000.0,379814000.0,147208000.0
September 2014,7586000.0,391207000.0,159967000.0
December 2014,-111000.0,397943000.0,172495000.0
March 2015,83000.0,374339000.0,153289000.0
June 2015,1357000.0,357546000.0,141084000.0
September 2015,-12137000.0,339296000.0,127267000.0
December 2015,-14667000.0,316923000.0,115869000.0
March 2016,989000.0,339168000.0,118990000.0
June 2016,5540000.0,342031000.0,125584000.0
September 2016,541000.0,337212000.0,123255000.0
December 2016,-3555000.0,322408000.0,113360000.0
March 2017,-6454000.0,304660000.0,210816000.0
June 2017,-10923000.0,307586000.0,214121000.0
September 2017,-3110000.0,303380000.0,209608000.0
December 2017,-24279000.0,270840000.0,179164000.0
March 2018,-5296000.0,269122000.0,178110000.0
June 2018,549000.0,256689000.0,168792000.0
September 2018,-10949000.0,262957000.0,176328000.0
December 2018,-4682000.0,258290000.0,159955000.0
March 2019,-3042000.0,258715000.0,157366000.0
June 2019,-5248000.0,277591000.0,177927000.0
September 2019,-6779000.0,277165000.0,178804000.0
December 2019,-34325000.0,252777000.0,163474000.0
March 2020,5905000.0,251029000.0,162448000.0
June 2020,-5537000.0,262554000.0,174415000.0
September 2020,-12337000.0,262376000.0,173060000.0
December 2020,-15406000.0,236738000.0,152757000.0
March 2021,-18641000.0,213426000.0,153271000.0
June 2021,-2829000.0,143679000.0,100115000.0
September 2021,5312000.0,135876000.0,93712000.0
December 2021,-6010000.0,135273000.0,85478000.0
March 2022,-5027000.0,130205000.0,81721000.0
June 2022,528000.0,133000000.0,85350000.0
