,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2005,0.0,-2048.0,,
September 2005,0.0,-2048.0,,
December 2005,0.0,-2048.0,,
March 2006,0.0,-5691.75,,
June 2006,0.0,-5691.75,,
September 2006,0.0,-5691.75,,
December 2006,0.0,-5691.75,,
March 2007,0.0,-18808.25,,
June 2007,0.0,-18808.25,,
September 2007,0.0,-18808.25,,
December 2007,0.0,-18808.25,,
March 2008,0.0,-6133.75,,
June 2008,0.0,-6133.75,,
September 2008,0.0,-6133.75,,
December 2008,0.0,-6133.75,,
March 2009,0.0,-6894.25,,
June 2009,0.0,-6894.25,,
September 2009,0.0,-6894.25,,
December 2009,0.0,-6894.25,,
March 2010,0.0,-7700.0,,
June 2010,0.0,-7700.0,,
September 2010,0.0,-10351.0,,
December 2010,0.0,-5851.0,58.0,58.0
March 2011,0.0,-9386.0,,
June 2011,0.0,-2053.0,,
September 2011,0.0,-5653.0,,
December 2011,0.0,-7972.0,18766.0,18766.0
March 2012,0.0,-12144.0,9935.0,9935.0
June 2012,0.0,-8710.0,29270.0,29270.0
September 2012,0.0,-8891.0,18092.0,18092.0
December 2012,0.0,-7403.0,15015.0,15015.0
March 2013,0.0,-6010.0,7305.0,7305.0
June 2013,0.0,-12288.0,176.0,176.0
September 2013,1871232.0,,7162194.0,3057333.0
