,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,,580896.0,-591174.0,,,
September 2010,,763713.0,-856260.0,,,
December 2010,,1054894.0,-1749018.0,,,
March 2011,,4883586.0,-17044455.0,18162069.0,6545164.0,
June 2011,,733141.0,-869203.0,17487481.0,6530978.0,
September 2011,,652375.0,-789253.0,16093740.0,5779851.0,
December 2011,,968890.0,-1901375.0,35098619.0,14563434.0,
March 2012,,2348086.0,-4192094.0,25260078.0,5220263.0,20039815.0
June 2012,,440775.0,-528316.0,,,
September 2012,,341783.0,-142708.0,24219810.0,5086024.0,
December 2012,,153789.0,310892.0,21439363.0,5606841.0,
March 2013,,2105285.0,-1892215.0,19252593.0,4268645.0,14983948.0
June 2013,,299125.0,-633487.0,18575174.0,3722077.0,
September 2013,,474951.0,-615187.0,18541672.0,3857366.0,
December 2013,,156048.0,-310476.0,18187952.0,3800232.0,14387720.0
March 2014,,1248616.0,-1463443.0,17734352.0,3758455.0,13975897.0
June 2014,,1077686.0,-1201429.0,21610230.0,6425004.0,15185226.0
September 2014,,791428.0,-887399.0,21190998.0,5603827.0,15587171.0
December 2014,,544551.0,-590114.0,21255029.0,4932001.0,16323028.0
March 2015,,1726769.0,-1935241.0,20331459.0,4477732.0,15853727.0
June 2015,,305403.0,-382699.0,20579762.0,4864637.0,15715125.0
September 2015,,525353.0,-623373.0,18824848.0,3547437.0,15277411.0
December 2015,,437717.0,-403000.0,18402880.0,3441530.0,14961350.0
March 2016,,1434280.0,-1399172.0,18859000.0,3842000.0,15017233.0
June 2016,,307772.0,-383566.0,18495641.0,3505553.0,14990088.0
September 2016,,339585.0,-583871.0,18860149.0,2924317.0,15935832.0
December 2016,,322891.0,-111000.0,11170000.0,1837000.0,9333000.0
March 2017,,905096.0,-788823.0,11284302.0,3581363.0,7702939.0
June 2017,56538.0,436351.0,-432141.0,9436441.0,1601232.0,7835209.0
September 2017,78000.0,335000.0,-303804.0,9992352.0,2024213.0,7968139.0
December 2017,0.0,507332.0,-532581.0,11336145.0,3225806.0,8110339.0
March 2018,2462.0,591794.0,-517474.0,10853096.0,3204947.0,7648149.0
June 2018,37381.0,553645.0,-512296.0,11516338.0,4159108.0,7357230.0
September 2018,237000.0,595000.0,-858000.0,16550000.0,7741000.0,8809000.0
December 2018,166000.0,807000.0,-1148000.0,37159000.0,28160000.0,8999000.0
March 2019,815619.0,1563355.0,-1578704.0,34465000.0,26723000.0,7742000.0
June 2019,247000.0,1249000.0,-1379000.0,33505000.0,24574000.0,8931000.0
September 2019,222000.0,1094000.0,-1179000.0,32887000.0,23900000.0,8987000.0
December 2019,295000.0,1413000.0,-1603000.0,31102000.0,20506000.0,10596000.0
March 2020,247000.0,2212000.0,-3154000.0,28984000.0,17757000.0,11227000.0
June 2020,222000.0,1755000.0,-1882000.0,28299000.0,16002000.0,12297000.0
September 2020,219000.0,1483000.0,-1657000.0,26346000.0,13687000.0,12659000.0
December 2020,154000.0,2186000.0,-2323000.0,24163000.0,11421000.0,12742000.0
March 2021,334000.0,2484000.0,-2949000.0,35867000.0,23517000.0,12350000.0
June 2021,444000.0,1776000.0,-1788000.0,34444000.0,22190000.0,12254000.0
September 2021,276000.0,4110000.0,-4344000.0,33836000.0,21704000.0,12132000.0
December 2021,377000.0,2070000.0,-2381000.0,31288000.0,19237000.0,12051000.0
March 2022,1233000.0,5336000.0,-6503000.0,26834000.0,15111000.0,11723000.0
June 2022,1394000.0,1550000.0,-2785000.0,24166000.0,12727000.0,11439000.0
