,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,2199951.0,26479.0,1751527.75,1633844.75,,
March 2009,2199951.0,26479.0,1751527.75,1633844.75,,
June 2009,2199951.0,26479.0,1751527.75,1633844.75,,
September 2009,2199951.0,26479.0,1751527.75,1633844.75,,
December 2009,3058153.5,127.0,1994332.5,573091.0,,
March 2010,3058153.5,127.0,1994332.5,573091.0,,
June 2010,918397.0,127.0,922024.0,75159.0,,
September 2010,1540955.0,0.0,1514486.0,5515737.0,18368101.0,11791328.0
December 2010,1644440.0,4430.5,1582931.0,386668.0,,
March 2011,1644440.0,4430.5,1705949.0,80998.0,,
June 2011,1363184.0,2068.0,1246890.0,416667.0,15319906.0,9116030.0
September 2011,1917784.0,0.0,2001220.0,4514718.0,19442791.0,9746993.0
December 2011,2232864.0,1319.25,2232864.0,2659944.0,21354149.0,11671706.0
March 2012,2397738.0,1319.25,2397738.0,1904429.0,22733271.0,12983235.0
June 2012,2485690.0,1319.25,2498766.0,2549743.0,25483810.0,15475913.0
September 2012,2564791.0,1319.25,2498766.0,8185205.0,30446427.0,16826215.0
December 2012,2365165.0,1186.25,1873260.75,3533846.0,30485968.0,16767889.0
March 2013,2163429.0,1186.25,1873260.75,3491669.0,32514456.0,18889566.0
June 2013,2653184.0,1186.25,1873260.75,726911.0,31877853.0,18383044.0
September 2013,532983.0,1186.25,1873260.75,6590172.0,35169953.0,16888665.0
December 2013,2094858.0,1393.75,2283467.5,1464603.0,34505602.0,16278093.0
March 2014,1590718.0,1393.75,2283467.5,375081.0,33210549.0,15113335.0
June 2014,2142640.0,1393.75,2283467.5,1159498.0,32675200.0,14700544.0
September 2014,3369350.0,1393.75,2283467.5,-566121.0,31673154.0,13072763.0
December 2014,2365824.0,54953.75,3032934.25,804917.0,32913013.0,14450888.0
March 2015,3444714.0,54953.75,3032934.25,1667574.0,35894261.0,19298154.0
June 2015,3178687.0,54953.75,3032934.25,1170974.0,37164528.0,20852782.0
September 2015,3362327.0,54953.75,3032934.25,702571.0,37471711.0,21585955.0
December 2015,3009782.0,38295.0,2971487.0,1490363.0,39317137.0,23542106.0
March 2016,2774970.0,35120.0,2739850.0,35045.0,39889763.0,24222654.0
June 2016,2384674.0,22723.0,2361951.0,570258.0,40618411.0,25002133.0
September 2016,2161546.0,3255.0,586886.0,-1750941.0,38623707.0,16289901.0
December 2016,3526974.0,171100.0,2529504.0,-1366181.0,60561087.0,15121794.0
March 2017,3856888.0,1437062.0,2541312.0,-1776642.0,57177733.0,11700600.0
June 2017,3561050.0,302071.0,3134239.0,-789889.0,57426795.0,12034566.0
September 2017,4568712.0,1594249.0,2814036.0,-2679335.0,55336366.0,10297973.0
December 2017,8750620.0,2038786.0,2947697.0,-4257152.0,51048185.0,10265191.0
March 2018,5895953.0,2076794.0,3817692.0,-3831217.0,58195100.0,16160155.0
June 2018,8038916.0,3787562.0,4027453.0,-7930508.0,53470995.0,12858481.0
September 2018,6969420.0,2947816.0,4024591.0,-7919512.0,48452639.0,11182516.0
December 2018,5655807.0,2361823.0,3293984.0,-2148798.0,52334960.0,15373031.0
March 2019,6733441.0,2910587.0,3822854.0,-4034035.0,51012054.0,14142880.0
June 2019,8413160.0,4866114.0,3547046.0,-2774076.0,53840765.0,17142801.0
September 2019,7290308.0,3605302.0,3685006.0,-3060457.0,53628770.0,16806912.0
December 2019,9053488.0,5299974.0,3753514.0,-3305101.0,54536398.0,16815924.0
March 2020,7736176.0,3930260.0,3805916.0,-810509.0,55876155.0,17459890.0
June 2020,7911970.0,4436496.0,3475474.0,-3025380.0,65187636.0,26858946.0
September 2020,20831918.0,3268492.0,3463426.0,-11832545.0,51543675.0,27014690.0
December 2020,10059634.0,5677754.0,4381880.0,17227701.0,72788477.0,47567306.0
March 2021,12379710.0,7572813.0,4806897.0,-2845981.0,181151249.0,156051653.0
June 2021,16744976.0,11188246.0,5556730.0,-2692866.0,180073083.0,154405534.0
September 2021,14180404.0,8255592.0,5924812.0,-4294480.0,178146723.0,151753487.0
December 2021,16804367.0,10081161.0,6723206.0,-6380006.0,172164557.0,145706668.0
March 2022,22940242.0,15541104.0,7399138.0,-14177830.0,172825249.0,140461353.0
June 2022,28892398.0,18133412.0,10758986.0,-22195576.0,160577308.0,128360694.0
