,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,1220700000.0,1889175000.0,818850000.0,,
June 2007,1220700000.0,1889175000.0,818850000.0,,
September 2007,1220700000.0,1889175000.0,818850000.0,,
December 2007,1220700000.0,1889175000.0,818850000.0,,
March 2008,1078300000.0,1854500000.0,3302500000.0,,
June 2008,1169300000.0,1930200000.0,1768300000.0,,
September 2008,1171100000.0,1730300000.0,1092700000.0,,
December 2008,1386600000.0,1862000000.0,1644900000.0,47195700000.0,19112600000.0
March 2009,1224200000.0,1633000000.0,1425000000.0,,
June 2009,1395300000.0,1729500000.0,1556300000.0,49407100000.0,29233900000.0
September 2009,1254000000.0,1725500000.0,3424300000.0,48739400000.0,29668800000.0
December 2009,1265700000.0,2235800000.0,1546700000.0,41749700000.0,15487500000.0
