,OperatingExpenses,NetIncomeLoss,Assets
March 2012,58072250.0,1262000.0,2640706000.0
June 2012,58072250.0,-9528000.0,2671180000.0
September 2012,58072250.0,8919000.0,2611483000.0
December 2012,58072250.0,-1971000.0,2608842000.0
March 2013,58454250.0,-903000.0,2628749000.0
June 2013,58454250.0,11117000.0,2611718000.0
September 2013,58454250.0,8544000.0,2611115000.0
December 2013,58454250.0,21549000.0,2597510000.0
March 2014,63743000.0,4963000.0,2582738000.0
June 2014,61690000.0,4039000.0,2590890000.0
September 2014,60555000.0,21327000.0,2576511000.0
December 2014,64786000.0,18781000.0,2581995000.0
March 2015,65063000.0,2373000.0,2553758000.0
June 2015,62350000.0,14012000.0,2572258000.0
September 2015,63204000.0,13917000.0,2706680000.0
December 2015,65216000.0,43500000.0,2718051000.0
March 2016,67233000.0,15688000.0,2732419000.0
June 2016,62188000.0,50229000.0,2728198000.0
September 2016,62456000.0,31519000.0,2767563000.0
December 2016,64923000.0,23796000.0,2793263000.0
March 2017,65013000.0,22709000.0,2805058000.0
June 2017,62722000.0,37562000.0,2863963000.0
September 2017,64640000.0,43198000.0,2927826000.0
December 2017,65562000.0,97987000.0,2941062000.0
March 2018,68625000.0,36292000.0,3044595000.0
June 2018,63935000.0,45209000.0,3110354000.0
September 2018,63692000.0,30911000.0,3125327000.0
December 2018,67566000.0,50827000.0,3142691000.0
March 2019,67025000.0,23803000.0,3178654000.0
June 2019,63935000.0,39800000.0,3254901000.0
September 2019,65490000.0,78311000.0,3376725000.0
December 2019,69933000.0,96861000.0,3518828000.0
March 2020,69263000.0,40634000.0,3662774000.0
June 2020,68517000.0,35669000.0,3651884000.0
