,NetIncomeLoss,Assets
March 2007,181725000.0,
June 2007,181725000.0,
September 2007,181725000.0,
December 2007,181725000.0,
March 2008,300400000.0,
June 2008,300400000.0,
September 2008,-148300000.0,79244000000.0
December 2008,342300000.0,82053600000.0
March 2009,161800000.0,78464600000.0
June 2009,314200000.0,
September 2009,187900000.0,77901500000.0
December 2009,200300000.0,82141500000.0
March 2010,157200000.0,76318600000.0
June 2010,199600000.0,
September 2010,155600000.0,80723400000.0
December 2010,157100000.0,83843900000.0
March 2011,151000000.0,92679200000.0
June 2011,152000000.0,97398300000.0
September 2011,170400000.0,96098200000.0
December 2011,130200000.0,100223700000.0
March 2012,161200000.0,91604300000.0
June 2012,179600000.0,94455900000.0
September 2012,178800000.0,93632500000.0
December 2012,167700000.0,97463800000.0
March 2013,164000000.0,93156800000.0
June 2013,191100000.0,97236000000.0
September 2013,206500000.0,95969500000.0
December 2013,169700000.0,102947300000.0
March 2014,181400000.0,103832600000.0
June 2014,181900000.0,105761200000.0
September 2014,204500000.0,111153700000.0
December 2014,244000000.0,109946500000.0
March 2015,230700000.0,106952000000.0
June 2015,269200000.0,119942900000.0
September 2015,234600000.0,119995200000.0
December 2015,239300000.0,116749600000.0
March 2016,241800000.0,117798800000.0
June 2016,260700000.0,121509600000.0
September 2016,257600000.0,120085000000.0
December 2016,272400000.0,123926900000.0
March 2017,276100000.0,121488700000.0
June 2017,267900000.0,125605700000.0
September 2017,298400000.0,131400200000.0
December 2017,356600000.0,138590500000.0
March 2018,381600000.0,129672200000.0
June 2018,390400000.0,135106200000.0
September 2018,374500000.0,132378500000.0
December 2018,409900000.0,132212500000.0
March 2019,347100000.0,121869400000.0
June 2019,389400000.0,126550900000.0
September 2019,384600000.0,124355800000.0
December 2019,371100000.0,136828400000.0
March 2020,360600000.0,161709200000.0
June 2020,313300000.0,151432900000.0
September 2020,294500000.0,152082000000.0
December 2020,240900000.0,170003900000.0
March 2021,375100000.0,163924100000.0
June 2021,368100000.0,172291100000.0
September 2021,395700000.0,169085700000.0
December 2021,406400000.0,183889800000.0
March 2022,389300000.0,172565000000.0
June 2022,396200000.0,157786300000.0
