,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,12925750.0,-2354250.0,,
June 2009,,12925750.0,-2354250.0,,
September 2009,,12925750.0,-2354250.0,,
December 2009,,12925750.0,-2354250.0,,
March 2010,275000.0,11929000.0,-2060000.0,,
June 2010,275000.0,13904000.0,1000.0,,
September 2010,275000.0,13580000.0,-207000.0,,
December 2010,275000.0,14466000.0,-12229000.0,169119000.0,51361000.0
March 2011,350000.0,12966000.0,-5789000.0,,
June 2011,350000.0,12502000.0,-5037000.0,156091000.0,42268000.0
September 2011,350000.0,300000.0,241000.0,152952000.0,41488000.0
December 2011,350000.0,22851000.0,-6313000.0,142835000.0,40114000.0
March 2012,350000.0,11708000.0,-652000.0,145128000.0,44951000.0
June 2012,350000.0,11906000.0,3690000.0,147251000.0,54247000.0
September 2012,350000.0,11592000.0,2722000.0,147534000.0,57118000.0
December 2012,350000.0,11888000.0,3194000.0,141317000.0,53330000.0
March 2013,325000.0,13024000.0,5264000.0,135805000.0,50390000.0
June 2013,325000.0,14285000.0,9922000.0,142175000.0,56847000.0
September 2013,325000.0,13507000.0,6289000.0,152087000.0,66423000.0
December 2013,325000.0,13778000.0,5343000.0,156632000.0,71400000.0
March 2014,450000.0,13377000.0,3352000.0,161998000.0,75167000.0
June 2014,450000.0,12951000.0,7801000.0,174744000.0,83287000.0
September 2014,450000.0,14289000.0,2332000.0,311745000.0,100961000.0
December 2014,450000.0,15760000.0,2920000.0,311749000.0,99437000.0
March 2015,500000.0,17664000.0,6652000.0,326958000.0,113444000.0
June 2015,500000.0,16776000.0,6780000.0,336585000.0,120320000.0
September 2015,500000.0,16364000.0,6346000.0,346779000.0,128309000.0
December 2015,500000.0,17386000.0,3774000.0,345729000.0,126989000.0
March 2016,425000.0,20061000.0,1479000.0,409150000.0,97285000.0
June 2016,425000.0,20615000.0,7350000.0,425965000.0,113762000.0
September 2016,425000.0,22533000.0,10796000.0,434923000.0,119891000.0
December 2016,425000.0,20786000.0,4122000.0,436648000.0,122377000.0
March 2017,350000.0,22785000.0,2999000.0,444117000.0,131276000.0
June 2017,350000.0,24650000.0,10255000.0,462945000.0,151336000.0
September 2017,350000.0,24950000.0,6292000.0,459598000.0,149095000.0
December 2017,350000.0,26418000.0,20293000.0,453119000.0,144516000.0
March 2018,475000.0,28657000.0,7340000.0,470774000.0,159774000.0
June 2018,475000.0,32581000.0,22548000.0,510441000.0,195887000.0
September 2018,475000.0,44055000.0,13571000.0,860538000.0,197889000.0
December 2018,475000.0,45617000.0,10474000.0,862153000.0,195561000.0
March 2019,,44014000.0,8257000.0,890748000.0,194120000.0
June 2019,,44026000.0,17045000.0,921535000.0,230353000.0
September 2019,,44564000.0,15106000.0,921794000.0,234070000.0
December 2019,,43708000.0,3280000.0,922733000.0,233610000.0
March 2020,,54220000.0,15600000.0,1025631000.0,249199000.0
June 2020,,53969000.0,2199000.0,1040896000.0,277093000.0
September 2020,,56659000.0,17322000.0,1060134000.0,297776000.0
December 2020,,59538000.0,9987000.0,1062521000.0,301672000.0
March 2021,,69766000.0,12384000.0,1239658000.0,326338000.0
June 2021,,75745000.0,10145000.0,1280181000.0,348888000.0
September 2021,,78595000.0,-5817000.0,1356269000.0,431647000.0
December 2021,,78937000.0,16166000.0,1460610000.0,421758000.0
March 2022,,95882000.0,23169000.0,1499118000.0,471141000.0
June 2022,,109505000.0,36161000.0,1566365000.0,535841000.0
