,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2015,11625.75,-11625.75,,
June 2015,11625.75,-11625.75,,
September 2015,11625.75,-11625.75,,
December 2015,11625.75,-11625.75,853440.0,2011.0
March 2016,60955.0,-60955.0,,
June 2016,20864.0,-20864.0,,
September 2016,31630.0,-31630.0,,
December 2016,21583.0,-21583.0,980536.0,536.0
March 2017,62207.0,-62207.0,906512.0,6190.0
June 2017,17064.0,-17064.0,910399.0,10077.0
September 2017,25898.0,-25898.0,900470.0,148.0
December 2017,922483.0,-922483.0,241.0,241.0
March 2018,20809.0,-20809.0,1999.0,1999.0
June 2018,-58988.0,58988.0,36652.0,36652.0
September 2018,41213.0,-41213.0,14477.0,14477.0
December 2018,29435.0,-29435.0,2513.0,2513.0
March 2019,20799.0,-20799.0,321.0,321.0
June 2019,14914.0,-14914.0,1073.0,1073.0
September 2019,21265.0,-21265.0,357.0,357.0
