,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2010,1019614.0,,,
December 2010,807940.0,,,
March 2011,946178.0,,,
June 2011,749754.0,,189869315.0,72654434.0
September 2011,508962.0,,,
December 2011,949691.0,,201622301.0,74007994.0
March 2012,692436.0,,205037256.0,81225500.0
June 2012,1053059.0,,204917264.0,78681777.0
September 2012,670409.0,,202395560.0,52103854.0
December 2012,623521.0,,196640845.0,46319891.0
March 2013,570073.0,,216872342.0,65999331.0
June 2013,1224400.0,,201296559.0,44141368.0
September 2013,644455.0,,193038047.0,35210559.0
December 2013,515000.0,,196544898.0,38161443.0
March 2014,380321.0,,196380938.0,39439226.0
June 2014,736789.0,,195901034.0,39077539.0
September 2014,921959.0,-865943.5,208741323.0,45169374.0
December 2014,2164545.0,-865943.5,209648213.0,38771931.0
March 2015,928750.0,-865943.5,204051554.0,32885575.0
June 2015,11723788.0,-865943.5,193640490.0,30405425.0
September 2015,1185965.0,32808980.0,182615556.0,26137461.0
December 2015,49429217.0,32808980.0,126499949.0,18172218.0
March 2016,479702.0,32808980.0,28059642.0,10751163.0
June 2016,54520783.0,-188318240.0,38486267.0,145519.0
