,OperatingExpenses,NetIncomeLoss,Assets
March 2013,1339709.0,138362.75,
June 2013,1339709.0,138362.75,
September 2013,1339709.0,138362.75,
December 2013,1339709.0,138362.75,
March 2014,1393801.0,80097.0,
June 2014,1556414.0,511709.0,
September 2014,1159684.0,10290.0,
December 2014,2024963.0,108621.0,151096812.0
March 2015,1737563.0,285930.0,
June 2015,2365967.0,193794.0,
September 2015,1724775.0,-8647.0,180849312.0
December 2015,12819765.0,-8345686.0,190286101.0
March 2016,4326527.0,-1944200.0,245187373.0
June 2016,4031115.0,-1279012.0,241322398.0
September 2016,5690057.0,465557.0,233780064.0
