,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,,,-8735.0,0.0,0.0,
June 2011,,,-30.0,,,
September 2011,,,-14153.0,20892.0,20892.0,
December 2011,,,-11351.0,13342.0,13342.0,
March 2012,480612.5,,-4411.0,13555.0,13555.0,
June 2012,480612.5,,-11000.0,13555.0,13555.0,
September 2012,480612.5,,-7065.0,15515.0,15515.0,
December 2012,480612.5,,-9819.0,13377.0,105930.0,254228.0
March 2013,196664.0,0.0,-399072.0,19963.0,19963.0,
June 2013,205881.0,0.0,-2912.0,13438.0,13438.0,
September 2013,323988.0,0.0,-371546.0,13219.0,13219.0,
December 2013,935884.0,,-8645.0,450467.0,141492.0,308975.0
March 2014,394367.0,39200.5,-426054.0,911466.0,559774.0,311232.0
June 2014,503836.0,39200.5,-469452.0,718283.0,422710.0,295573.0
September 2014,370245.0,143149.0,-535243.0,2551972.0,2345359.0,206613.0
December 2014,865117.0,-143149.0,-953131.0,5239909.0,5046349.0,193560.0
March 2015,820862.0,151813.0,-1253345.0,3643443.0,3476055.0,167388.0
June 2015,1847771.0,1473675.0,-1420103.0,2072877.0,1906259.0,166618.0
September 2015,341395.0,101759.0,-350302.0,1731045.0,1568175.0,162870.0
December 2015,632221.0,277648.0,-421776.0,1335686.0,1192760.0,142926.0
March 2016,513604.0,235927.0,-207563.0,980515.0,835086.0,145429.0
June 2016,671204.0,188854.0,-755598.0,870831.0,732479.0,138352.0
September 2016,852291.0,17104.0,-793181.0,944684.0,784562.0,160122.0
December 2016,548785.0,13787.0,-918604.0,430965.0,281601.0,149364.0
March 2017,351030.0,16290.0,-246171.0,382285.0,234674.0,147611.0
June 2017,648321.0,15582.0,-184874.0,4522152.0,4198880.0,323272.0
September 2017,625768.0,153652.0,-225775.0,3711327.0,3161455.0,549872.0
December 2017,1281042.0,219969.0,-1076346.0,7827106.0,7237780.0,589326.0
March 2018,3238558.0,137916.0,15000.0,144264391.0,17065148.0,127170344.0
June 2018,183961.0,105424.0,-14529.0,179662426.0,15762015.0,166713039.0
September 2018,1812874.0,493555.0,-350081.0,175797002.0,13547575.0,161915350.0
December 2018,4381139.0,788968.0,-16107063.0,173956807.0,13268946.0,160033031.0
March 2019,4661641.0,730255.0,-4705846.0,177959122.0,10506522.0,158055648.0
June 2019,134378.0,485329.0,3146510.0,179877353.0,12494987.0,166694849.0
September 2019,2442485.0,520192.0,-4083177.0,180619871.0,11209124.0,168676096.0
December 2019,2818483.0,561468.0,-1720531.0,178359885.0,9063305.0,168519891.0
March 2020,3829661.0,2307336.0,-1514489.0,180509378.0,11265544.0,168450162.0
June 2020,2833139.0,1305353.0,-4098161.0,178102059.0,8941209.0,168382732.0
September 2020,2858757.0,1050376.0,-2396570.0,175133368.0,6065533.0,168316262.0
December 2020,3305216.0,1334468.0,-2933296.0,172885430.0,4008078.0,168141871.0
March 2021,3053930.0,1079607.0,-4030710.0,173697498.0,4921171.0,
June 2021,14183884.0,12073671.0,-17363031.0,189605225.0,20898993.0,
September 2021,,3006243.0,-10411969.0,184064717.0,15455162.0,
December 2021,,2144085.0,-6582941.0,183136138.0,14618544.0,
March 2022,,1212380.0,-6201465.0,180100613.0,11695652.0,
