,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2008,,13944750.0,8613500.0,,
September 2008,,13944750.0,8613500.0,,
December 2008,,13944750.0,8613500.0,,
March 2009,,13944750.0,8613500.0,,
June 2009,,11619000.0,5067000.0,,
September 2009,,11132000.0,4404000.0,,
December 2009,,11936000.0,5249000.0,,
March 2010,,12680000.0,9665000.0,375955000.0,234503000.0
June 2010,,12492000.0,9061000.0,379831000.0,240645000.0
September 2010,,12988000.0,8554000.0,394030000.0,254991000.0
December 2010,,13328000.0,7386000.0,407945000.0,267524000.0
March 2011,,13898000.0,9867000.0,425982000.0,285342000.0
June 2011,,14533000.0,10712000.0,418507000.0,278974000.0
September 2011,,15238000.0,11592000.0,426408000.0,285292000.0
December 2011,,15009000.0,12167000.0,440579000.0,298640000.0
March 2012,,16523000.0,15526000.0,459518000.0,314298000.0
June 2012,1684500.0,16097000.0,17164000.0,483221000.0,335909000.0
September 2012,1684500.0,15772000.0,16494000.0,505332000.0,355250000.0
December 2012,1684500.0,16567000.0,12109000.0,532684000.0,366070000.0
March 2013,1684500.0,17315000.0,10575000.0,542442000.0,373521000.0
June 2013,,16984000.0,15116000.0,563902000.0,392909000.0
September 2013,,17140000.0,14125000.0,582668000.0,393114000.0
December 2013,,18273000.0,12764000.0,603025000.0,403291000.0
March 2014,,19572000.0,18203000.0,620993000.0,417545000.0
June 2014,,18996000.0,16020000.0,600513000.0,397252000.0
September 2014,,18517000.0,13248000.0,606989000.0,403619000.0
December 2014,,19266000.0,14051000.0,617247000.0,413426000.0
March 2015,,19129000.0,14929000.0,632073000.0,425384000.0
June 2015,,23725000.0,13404000.0,1106078000.0,438720000.0
September 2015,,24944000.0,14519000.0,1096459000.0,424734000.0
December 2015,,23850000.0,17047000.0,1098894000.0,428459000.0
March 2016,,26202000.0,18924000.0,1098510000.0,428957000.0
June 2016,,25796000.0,18040000.0,1098640000.0,431113000.0
September 2016,,25188000.0,18228000.0,1103516000.0,437409000.0
December 2016,,25712000.0,12770000.0,1097709000.0,437232000.0
March 2017,,26226000.0,21585000.0,1108847000.0,447960000.0
June 2017,,27778000.0,21809000.0,1120604000.0,459065000.0
September 2017,,27595000.0,14823000.0,1114646000.0,457859000.0
December 2017,,28162000.0,23832000.0,1129150000.0,470062000.0
March 2018,,29589000.0,26677000.0,1142751000.0,483650000.0
June 2018,,29575000.0,27467000.0,1147963000.0,490798000.0
September 2018,,29326000.0,30111000.0,1179298000.0,517093000.0
December 2018,,29142000.0,16178000.0,1174925000.0,538290000.0
March 2019,,29461000.0,31437000.0,1147367000.0,503281000.0
June 2019,,30087000.0,30499000.0,1191934000.0,514441000.0
September 2019,,30774000.0,31270000.0,1246560000.0,533950000.0
December 2019,,30719000.0,30515000.0,1272517000.0,554736000.0
March 2020,,30985000.0,33752000.0,1321912000.0,612006000.0
June 2020,,26829000.0,22689000.0,1349209000.0,638849000.0
September 2020,,26023000.0,20421000.0,1367885000.0,661014000.0
December 2020,,25739000.0,21569000.0,1408982000.0,692342000.0
March 2021,,27409000.0,24954000.0,1434260000.0,728202000.0
June 2021,,29802000.0,25999000.0,1490599000.0,786124000.0
September 2021,,29674000.0,6929000.0,2567797000.0,1859881000.0
December 2021,,43196000.0,-63000.0,4875050000.0,987237000.0
March 2022,,55962000.0,32200000.0,4845417000.0,962237000.0
June 2022,,55828000.0,37438000.0,4758017000.0,916080000.0
