,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2018,6400898.0,1943417.0,4040847.0,-3004762.0,34249471.0,29950318.0,
December 2018,9582906.0,2423551.0,6448106.0,-5403180.0,32747326.0,28264087.0,
March 2019,7738233.0,2418633.0,4758084.0,-4883827.0,30994712.0,24828192.0,
June 2019,8028157.0,2929603.0,4506516.0,-3547405.0,28482870.0,22214424.0,
September 2019,10026279.0,3185105.0,6107877.0,-6885061.0,28682424.0,22350950.0,
December 2019,10766949.0,3558456.0,6633193.0,-3949351.0,27382510.0,20901529.0,
March 2020,8801222.0,1965286.0,6316934.0,-3452779.0,44226496.0,37529231.0,
June 2020,9842803.0,2406039.0,6590903.0,-2866956.0,49258771.0,41947959.0,
September 2020,9615879.0,1753455.0,7282357.0,-839729.0,104282078.0,96802984.0,
December 2020,12062622.0,2685781.0,8273529.0,-677724.0,89950471.0,82453135.0,
March 2021,10699594.0,2282052.0,7709703.0,-4167821.0,87479052.0,79634714.0,
June 2021,14238585.0,3699314.0,9821490.0,-4677530.0,98192905.0,77084748.0,
September 2021,12703470.0,4262206.0,7776575.0,-6406285.0,95067427.0,72751651.0,
December 2021,17221273.0,6137358.0,10442709.0,-9307012.0,89519282.0,64298890.0,
March 2022,14204923.0,4243365.0,9160823.0,-8966398.0,83272052.0,55854115.0,
June 2022,13301906.0,4183462.0,8439367.0,-10879222.0,71205278.0,41646702.0,
