,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,119083000.0,345616500.0,134439000.0,,
June 2007,119083000.0,345616500.0,134439000.0,,
September 2007,119083000.0,345616500.0,134439000.0,,
December 2007,119083000.0,345616500.0,134439000.0,,
March 2008,132949750.0,409131500.0,88254500.0,,
June 2008,132949750.0,409131500.0,88254500.0,,
September 2008,132949750.0,409131500.0,88254500.0,,
December 2008,132949750.0,409131500.0,88254500.0,5722504000.0,2080063000.0
March 2009,139351000.0,417675000.0,201271000.0,,
June 2009,143052000.0,431169000.0,219370000.0,6363823000.0,2623813000.0
September 2009,142224000.0,427227000.0,166935000.0,6869741000.0,3031993000.0
December 2009,135139000.0,399180000.0,189650000.0,6425811000.0,2560206000.0
March 2010,151230000.0,443290000.0,238569000.0,6647885000.0,2759651000.0
June 2010,155104000.0,447610000.0,254038000.0,6926298000.0,3027872000.0
September 2010,150135000.0,438723000.0,208385000.0,7385286000.0,3217512000.0
December 2010,174617000.0,487958000.0,206444000.0,8566000000.0,2912148000.0
March 2011,176000000.0,513000000.0,233000000.0,8836085000.0,3133779000.0
June 2011,176334000.0,513841000.0,240894000.0,9095397000.0,3358516000.0
September 2011,176000000.0,505000000.0,227000000.0,9102111000.0,3395126000.0
December 2011,176730000.0,552697000.0,124999000.0,9005000000.0,3391000000.0
March 2012,175000000.0,490000000.0,212000000.0,9176000000.0,3519000000.0
June 2012,173000000.0,494000000.0,244000000.0,9186000000.0,3587000000.0
September 2012,170000000.0,456000000.0,176000000.0,9019000000.0,3437000000.0
December 2012,158000000.0,363000000.0,120000000.0,9271000000.0,3551000000.0
March 2013,160000000.0,468000000.0,223000000.0,9160000000.0,3345000000.0
June 2013,173000000.0,489000000.0,115000000.0,9660000000.0,3701000000.0
September 2013,172000000.0,452000000.0,262000000.0,9965000000.0,3745000000.0
December 2013,186000000.0,396000000.0,123000000.0,10248000000.0,3910000000.0
March 2014,170000000.0,465000000.0,249000000.0,10291000000.0,3979000000.0
June 2014,178000000.0,502000000.0,270000000.0,10443000000.0,4220000000.0
September 2014,169000000.0,453000000.0,238000000.0,10236000000.0,3836000000.0
December 2014,175000000.0,436000000.0,245000000.0,10207000000.0,3900000000.0
March 2015,167000000.0,430000000.0,262000000.0,9414000000.0,3193000000.0
June 2015,171000000.0,447000000.0,290000000.0,9634000000.0,3426000000.0
September 2015,161000000.0,413000000.0,215000000.0,11125000000.0,4991000000.0
December 2015,177000000.0,588000000.0,113000000.0,12900000000.0,3265000000.0
March 2016,188000000.0,491000000.0,95000000.0,12552000000.0,2803000000.0
June 2016,192000000.0,502000000.0,238000000.0,12658000000.0,2927000000.0
September 2016,183000000.0,481000000.0,212000000.0,12541000000.0,2816000000.0
