,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,70684250.0,21808250.0,-2254250.0,,
September 2009,70684250.0,21808250.0,-2254250.0,,
December 2009,70684250.0,21808250.0,-2254250.0,,
March 2010,70684250.0,21808250.0,-2254250.0,,
June 2010,62113000.0,16475000.0,-30110000.0,,
September 2010,53640000.0,17900000.0,-46985000.0,,
December 2010,78059000.0,17992000.0,-14947000.0,,
March 2011,87595000.0,27007000.0,-44056000.0,774405000.0,599690000.0
June 2011,92774000.0,30189000.0,-38445000.0,683705000.0,522020000.0
September 2011,83838000.0,27954000.0,-92385000.0,532373000.0,366203000.0
December 2011,102875000.0,16702000.0,-55879000.0,610063000.0,444160000.0
March 2012,57223000.0,14681000.0,-55797000.0,392794000.0,290033000.0
June 2012,35455000.0,9295000.0,15385000.0,282815000.0,179115000.0
September 2012,48419000.0,11583000.0,-20980000.0,265414000.0,167758000.0
