,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2014,370.0,,-370.0,,
December 2014,2505.0,,-2505.0,,
March 2015,30.0,,750.0,,
June 2015,279.0,,-279.0,,
September 2015,370.0,,-370.0,,
December 2015,2823.0,,2823.0,,
March 2016,2600.0,,-2600.0,,
June 2016,790.0,,-790.0,,
September 2016,1645.0,,-2416.0,,
December 2016,2390.0,2527.0,-2390.0,,
March 2017,116.0,2527.0,-116.0,,
June 2017,4104.0,2527.0,-4104.0,,
September 2017,3498.0,2527.0,-3498.0,,
December 2017,3880.0,2940.5,-3880.0,,
March 2018,2708.0,2940.5,-2708.0,,
June 2018,2364.0,2940.5,-2364.0,,
September 2018,,2940.5,,,
December 2018,16229.0,,-16229.0,,
March 2019,7879.0,,-7969.0,,
June 2019,17048.0,,-17167.0,,
