,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2004,20844.870967741936,,2078.1923076923076,,,
June 2004,20844.870967741936,,2078.1923076923076,,,
September 2004,20844.870967741936,,2078.1923076923076,,,
December 2004,20844.870967741936,,2078.1923076923076,,,
March 2005,20844.870967741936,,2078.1923076923076,,,
June 2005,20844.870967741936,,2078.1923076923076,,,
September 2005,20844.870967741936,,2078.1923076923076,,,
December 2005,20844.870967741936,,2078.1923076923076,,,
March 2006,20844.870967741936,,2078.1923076923076,,,
June 2006,20844.870967741936,,2078.1923076923076,,,
September 2006,20844.870967741936,,2078.1923076923076,,,
December 2006,20844.870967741936,,2078.1923076923076,,,
March 2007,20844.870967741936,,2078.1923076923076,,,
June 2007,20844.870967741936,,2078.1923076923076,,,
September 2007,20844.870967741936,,2078.1923076923076,,,
December 2007,20844.870967741936,,2078.1923076923076,,,
March 2008,20844.870967741936,,2078.1923076923076,,,
June 2008,20844.870967741936,,2078.1923076923076,,,
September 2008,20844.870967741936,,2078.1923076923076,,,
December 2008,20844.870967741936,,2078.1923076923076,,,
March 2009,20844.870967741936,,2078.1923076923076,,,
June 2009,20844.870967741936,,2078.1923076923076,,,
September 2009,20844.870967741936,,2078.1923076923076,,,
December 2009,20844.870967741936,,2078.1923076923076,,,
March 2010,20844.870967741936,,-350492.0,,,
June 2010,20844.870967741936,,-421143.0,,,
September 2010,20844.870967741936,,2078.1923076923076,,,
December 2010,20844.870967741936,,2078.1923076923076,21842.0,21842.0,
March 2011,16997.0,,-16997.0,,,
June 2011,20844.870967741936,,-64997.0,2295.0,2295.0,
September 2011,20844.870967741936,,-38468.49999999965,,,
December 2011,20844.870967741936,,-38468.49999999965,,,
March 2012,17738.0,,-17738.0,32788.0,32788.0,
June 2012,87329.0,,-87329.0,,,
September 2012,87329.0,,-87329.0,,,
December 2012,87329.0,,-87329.0,613150.0,228046.0,
March 2013,94523.0,,-94523.0,,,
June 2013,171013.0,,-171013.0,,,
September 2013,122717.0,,-122717.0,,,
December 2013,537533.0,,-537533.0,999915.0,401723.0,
March 2014,133028.0,,-133028.0,863529.0,285806.0,
June 2014,165881.0,,-135881.0,1045181.0,434723.0,
September 2014,90930.0,,-930.0,1031086.0,426923.0,
December 2014,215750.0,,-120750.0,7825335.0,462290.0,7363045.0
March 2015,175821.0,25005.0,-140821.0,7685759.0,327741.0,
June 2015,230607.0,17544.0,-230607.0,7432272.0,316000.0,
September 2015,65021.0,6032.0,104526.0,7369048.0,258229.0,7110819.0
December 2015,,,174243.0,6811066.0,5466.0,
March 2016,20837.0,,-20837.0,,,
June 2016,14680.0,,-14680.0,,,
September 2016,41594.0,,-41594.0,6806204.0,604.0,
December 2016,,,-7475240.0,57652.0,50132.0,
March 2017,33710.0,,-1952313.0,58277.0,50757.0,
June 2017,63804.0,,1287385.0,,,
September 2017,122815.0,,-1265974.0,88825.0,81305.0,
