,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,6946500.0,2916000.0,-672500.0,,
June 2020,6946500.0,2916000.0,-672500.0,,
September 2020,7775000.0,3300000.0,-1860000.0,,
December 2020,10047000.0,3937000.0,-3418000.0,54469000.0,9232000.0
March 2021,10299000.0,4269000.0,-3688000.0,,
June 2021,11958000.0,4707000.0,-2418000.0,,
September 2021,13467000.0,5338000.0,-5993000.0,60397000.0,8803000.0
December 2021,17411000.0,6222000.0,-9605000.0,163581000.0,111082000.0
March 2022,21498000.0,7941000.0,-12530000.0,164204000.0,105287000.0
June 2022,21951000.0,8400000.0,-11575000.0,160477000.0,94605000.0
