,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,1133000.0,-1958000.0,,
June 2015,1545000.0,-2263000.0,,
September 2015,2101000.0,-3397000.0,,
December 2015,2760000.0,-3946000.0,14577000.0,9995000.0
March 2016,5589000.0,-6518000.0,10778000.0,7204000.0
June 2016,2936000.0,-4301000.0,21177000.0,20654000.0
September 2016,2723000.0,-4148000.0,17235000.0,16704000.0
December 2016,2769000.0,-2399000.0,26879000.0,25570000.0
March 2017,2527000.0,-6500000.0,22202000.0,21581000.0
June 2017,3404000.0,-8889000.0,57848000.0,57263000.0
September 2017,3221000.0,-10828000.0,53848000.0,53029000.0
December 2017,3923000.0,-1462000.0,52341000.0,51135000.0
March 2018,3977000.0,-4864000.0,49110000.0,47768000.0
June 2018,5555000.0,-3785000.0,43008000.0,41160000.0
September 2018,5656000.0,-8780000.0,75067000.0,54534000.0
December 2018,4563000.0,-5425000.0,68811000.0,49287000.0
March 2019,5567000.0,-5195000.0,64352000.0,47825000.0
June 2019,7275000.0,-4555000.0,57067000.0,51595000.0
September 2019,5228000.0,-6912000.0,70193000.0,64876000.0
December 2019,5200000.0,-7435000.0,63197000.0,57977000.0
March 2020,5303000.0,-8178000.0,55524000.0,50467000.0
June 2020,2093000.0,-6462000.0,31091000.0,26238000.0
September 2020,2516000.0,-5358000.0,27244000.0,22580000.0
December 2020,4216000.0,-5621000.0,63609000.0,26065000.0
March 2021,7132000.0,-9734000.0,53436000.0,13804000.0
June 2021,8437000.0,-15649000.0,124974000.0,85319000.0
September 2021,5113000.0,-10791000.0,114798000.0,76161000.0
December 2021,8068000.0,4891000.0,123021000.0,84739000.0
March 2022,8037000.0,-12087000.0,114706000.0,77286000.0
June 2022,8724000.0,-18994000.0,100644000.0,64862000.0
