,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,197874250.0,50367500.0,-331250.0,,
June 2008,197874250.0,50367500.0,-331250.0,,
September 2008,197874250.0,50367500.0,-331250.0,,
December 2008,197874250.0,50367500.0,-331250.0,,
March 2009,132703000.0,31460000.0,6125000.0,,
June 2009,150349000.0,30953000.0,10979000.0,,
September 2009,154426000.0,26864000.0,17769000.0,,
December 2009,164516000.0,37504000.0,24600000.0,3390906000.0,585582000.0
March 2010,182500000.0,45300000.0,17500000.0,,
June 2010,236300000.0,72100000.0,25204000.0,4938453000.0,659118000.0
September 2010,258782000.0,73378000.0,34000000.0,4950942000.0,640187000.0
December 2010,306628000.0,93817000.0,62000000.0,5291215000.0,770900000.0
March 2011,301400000.0,87500000.0,39100000.0,5259300000.0,781600000.0
June 2011,322300000.0,90600000.0,45500000.0,5325000000.0,877200000.0
September 2011,287800000.0,83500000.0,40100000.0,5131800000.0,757200000.0
December 2011,307200000.0,89200000.0,40300000.0,5218900000.0,876400000.0
March 2012,308900000.0,85000000.0,37400000.0,5209900000.0,895200000.0
June 2012,404600000.0,88800000.0,6600000.0,5614700000.0,775500000.0
September 2012,327600000.0,93900000.0,54900000.0,6030800000.0,838100000.0
December 2012,364000000.0,99200000.0,75000000.0,6187100000.0,912300000.0
March 2013,351700000.0,92300000.0,62400000.0,6225100000.0,1064300000.0
June 2013,379600000.0,99500000.0,64700000.0,6072700000.0,972900000.0
September 2013,382500000.0,106400000.0,75200000.0,6261100000.0,1147400000.0
December 2013,440900000.0,129000000.0,158200000.0,6318800000.0,
March 2014,399100000.0,122300000.0,77200000.0,6620900000.0,
June 2014,437900000.0,122800000.0,100100000.0,6730200000.0,
September 2014,416100000.0,114400000.0,103200000.0,6884200000.0,
December 2014,442600000.0,126000000.0,172600000.0,7698100000.0,
March 2015,403600000.0,108700000.0,128000000.0,7493900000.0,
June 2015,451400000.0,114300000.0,127600000.0,7678800000.0,
September 2015,397900000.0,107500000.0,109000000.0,7535200000.0,
December 2015,396600000.0,113300000.0,150300000.0,7769400000.0,
March 2016,366600000.0,95900000.0,104000000.0,8091300000.0,
June 2016,372300000.0,96600000.0,107400000.0,8034700000.0,
September 2016,373700000.0,94200000.0,110200000.0,8323400000.0,
December 2016,482600000.0,111400000.0,150200000.0,8749100000.0,
March 2017,391700000.0,88700000.0,122500000.0,8590100000.0,
June 2017,370000000.0,89100000.0,126300000.0,8632300000.0,
September 2017,366900000.0,91900000.0,125400000.0,8701400000.0,
December 2017,476000000.0,103400000.0,315400000.0,8702100000.0,
March 2018,435400000.0,106400000.0,153000000.0,8584200000.0,
June 2018,407600000.0,105200000.0,117000000.0,8490500000.0,
September 2018,421600000.0,102800000.0,124900000.0,8538800000.0,
December 2018,427400000.0,103300000.0,-151300000.0,8219100000.0,
March 2019,387800000.0,95600000.0,-200800000.0,7677000000.0,
June 2019,412600000.0,96200000.0,107700000.0,7727800000.0,
September 2019,373400000.0,91500000.0,86300000.0,7679000000.0,
December 2019,445000000.0,93500000.0,22500000.0,7653500000.0,
March 2020,354300000.0,90300000.0,-15600000.0,7482300000.0,
June 2020,409600000.0,73600000.0,30700000.0,7496100000.0,
September 2020,359200000.0,74100000.0,71300000.0,7669500000.0,
December 2020,386700000.0,83400000.0,115800000.0,7888900000.0,
March 2021,378500000.0,78800000.0,149900000.0,7680600000.0,
June 2021,389900000.0,88600000.0,109000000.0,8021700000.0,
September 2021,395300000.0,82900000.0,128400000.0,8107600000.0,
December 2021,467700000.0,96800000.0,178400000.0,8876400000.0,
March 2022,395100000.0,89400000.0,146000000.0,8570800000.0,
June 2022,400600000.0,93100000.0,109400000.0,8468700000.0,
