,NetIncomeLoss,Assets,AssetsCurrent
March 2013,7550000.0,,
June 2013,-98000.0,,
September 2013,-10160000.0,,
December 2013,4877000.0,,
March 2014,11461000.0,,
June 2014,-13878000.0,,
September 2014,-4607000.0,,
December 2014,14660000.0,,
March 2015,19542000.0,,
June 2015,12573000.0,,
September 2015,4554000.0,,
December 2015,22950000.0,,
March 2016,31161000.0,,
June 2016,21512000.0,,
September 2016,10755000.0,,
December 2016,27367000.0,,
March 2017,42796000.0,,
June 2017,30356000.0,,
September 2017,12157000.0,,
December 2017,35640000.0,,
March 2018,42150000.0,,
June 2018,33779000.0,,
September 2018,11856000.0,,
December 2018,29436000.0,,
March 2019,42443000.0,,
June 2019,32356000.0,,
September 2019,482000.0,,
December 2019,24982000.0,,
March 2020,-43544000.0,,
June 2020,-58602000.0,,
September 2020,-48043000.0,,
December 2020,-56785000.0,,
March 2021,,,
June 2021,,,
September 2021,,,
December 2021,,,
March 2022,,,
June 2022,,,
