,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,,,,-20184.666666666668,,,
September 2010,,,,-20184.666666666668,,,
December 2010,,,,-20184.666666666668,,,
March 2011,,,,-171233.75,,,
June 2011,,,,-171233.75,,,
September 2011,,,,-171233.75,,,
December 2011,,,,-171233.75,,,
March 2012,,,,-88725.0,,,
June 2012,,,,-288203.0,,,
September 2012,,,,-258825.0,,,
December 2012,,,,-296102.0,438362.0,400438.0,8700.0
March 2013,,,320759.0,-314996.0,,,
June 2013,,,434110.0,-417699.0,744234.0,696705.0,19645.0
September 2013,,,295024.0,-258777.0,532965.0,474189.0,27644.0
December 2013,,,359425.0,-305209.0,1600866.0,1508723.0,
March 2014,,,412793.0,-359263.0,1315116.0,942918.0,
June 2014,,,477202.0,-405311.0,1534731.0,1141252.0,
September 2014,,,435204.0,-344965.0,1652533.0,1074926.0,
December 2014,,,533435.0,-401097.0,1950968.0,1457092.0,
March 2015,,,455742.0,-334206.0,2231841.0,1435748.0,
June 2015,,,487473.0,-387776.0,2209544.0,1361322.0,
September 2015,,,516439.0,-359135.0,2365036.0,1548647.0,
December 2015,,,754584.0,-591977.0,2319591.0,1622453.0,
March 2016,,,786714.0,-648957.0,2209028.0,1340177.0,
June 2016,,,732339.0,-531907.0,2033359.0,1229436.0,
September 2016,,,686802.0,-808401.0,2208475.0,1321162.0,
December 2016,,,887440.0,-677786.0,2980345.0,1579830.0,
March 2017,,,884203.0,-683247.0,2745360.0,1432189.0,
June 2017,,,1064765.0,-873933.0,2513447.0,1395220.0,
September 2017,,,801307.0,-581955.0,3581415.0,1402937.0,
December 2017,,,-153448.0,-854961.0,3718717.0,1776992.0,
March 2018,,,1185954.0,-1044802.0,3491740.0,1666072.0,
June 2018,,,1011510.0,-934058.0,3383899.0,1672112.0,
September 2018,,,883478.0,-870372.0,5038710.0,1946854.0,
December 2018,,,413916.0,-2374832.0,5025848.0,2473630.0,
March 2019,2363560.0,8000.0,915954.0,-710262.0,5397160.0,2782838.0,
June 2019,2363560.0,8000.0,804449.0,-703876.0,4993358.0,2493593.0,
September 2019,2363560.0,8000.0,2734203.0,-2036533.0,29508236.0,6061803.0,
December 2019,2363560.0,,3546623.0,48648.0,78647503.0,5772980.0,
March 2020,20214592.0,0.0,3575850.0,-3030781.0,78598755.0,5000986.0,
June 2020,20214592.0,0.0,4387741.0,-3105347.0,98616617.0,7559893.0,
September 2020,20214592.0,0.0,6153561.0,-62268724.0,42771278.0,7175675.0,
December 2020,20214592.0,,7975200.0,-4309570.0,36529299.0,8120423.0,
March 2021,4627079.0,,4274434.0,-1709275.0,33071925.0,5136672.0,
June 2021,4627079.0,,4749835.0,-4489311.0,31575515.0,4243780.0,
September 2021,4627079.0,,4646299.0,-2888798.0,31538199.0,4711407.0,
December 2021,4627079.0,,4837748.0,-2912853.0,31564213.0,5257577.0,
March 2022,,,3887359.0,-2116857.0,29971266.0,4162496.0,
June 2022,,,3443199.0,-1187518.0,30700740.0,4689370.0,
