,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,2412250.0,1842500.0,-2412250.0,,
June 2012,2412250.0,1842500.0,-2412250.0,,
September 2012,2412250.0,1842500.0,-2412250.0,,
December 2012,2412250.0,1842500.0,-2412250.0,,
March 2013,3417500.0,2574000.0,-2390000.0,,
June 2013,3417500.0,2574000.0,-4445000.0,,
September 2013,3365000.0,2704000.0,-3365000.0,,
December 2013,5549000.0,4349000.0,-5525000.0,32287000.0,32178000.0
March 2014,4892000.0,3556000.0,-4847000.0,,
June 2014,5885000.0,4392000.0,-5851000.0,,
September 2014,6424000.0,2825000.0,-6390000.0,106983000.0,106724000.0
December 2014,6261000.0,3804000.0,-6208000.0,107744000.0,107511000.0
March 2015,13300000.0,10559000.0,-13260000.0,96650000.0,96332000.0
June 2015,8982000.0,5855000.0,-8957000.0,87410000.0,86756000.0
September 2015,11907000.0,8491000.0,-11853000.0,77607000.0,76865000.0
December 2015,11072000.0,7733000.0,-11017000.0,67974000.0,67170000.0
March 2016,11480000.0,7931000.0,-11426000.0,57710000.0,56987000.0
June 2016,13575000.0,9895000.0,-13526000.0,46857000.0,46186000.0
September 2016,9308000.0,6162000.0,-2035000.0,36721000.0,36334000.0
December 2016,3760000.0,1036000.0,-3737000.0,29761000.0,29543000.0
March 2017,3892000.0,306000.0,-3866000.0,25831000.0,25631000.0
June 2017,6666000.0,533000.0,-6662000.0,26844000.0,24843000.0
September 2017,2965000.0,517000.0,-2970000.0,23019000.0,21035000.0
December 2017,-402000.0,666000.0,382000.0,20892000.0,19000000.0
March 2018,2795000.0,1097000.0,-2806000.0,25917000.0,24028000.0
June 2018,3189000.0,1329000.0,-3189000.0,22965000.0,21078000.0
September 2018,3499000.0,1651000.0,-3496000.0,19928000.0,17110000.0
December 2018,4577000.0,2740000.0,-4574000.0,17026000.0,14276000.0
March 2019,4875000.0,2989000.0,-4881000.0,13451000.0,10321000.0
June 2019,4089000.0,2297000.0,-4093000.0,18216000.0,15181000.0
September 2019,2920000.0,1509000.0,-2893000.0,15218000.0,12296000.0
December 2019,4167000.0,1333000.0,-4144000.0,10931000.0,9971000.0
March 2020,3378000.0,1648000.0,-8177000.0,13720000.0,12873000.0
June 2020,2591000.0,832000.0,-2586000.0,10501000.0,9761000.0
September 2020,6148000.0,615000.0,-6144000.0,192585000.0,115101000.0
December 2020,6348000.0,3036000.0,-5904000.0,197185000.0,115630000.0
March 2021,9005000.0,5653000.0,-8499000.0,191682000.0,110241000.0
June 2021,7971000.0,4242000.0,-7384000.0,184305000.0,102582000.0
September 2021,10506000.0,7658000.0,-9817000.0,177170000.0,95558000.0
December 2021,9385000.0,6182000.0,-8806000.0,170548000.0,88346000.0
March 2022,9859000.0,6635000.0,-9864000.0,161378000.0,79325000.0
June 2022,9283000.0,5743000.0,-9247000.0,154706000.0,72788000.0
