,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2011,14300.714285714286,-5018.0,,,
September 2011,14300.714285714286,-5018.0,,,
December 2011,14300.714285714286,-5018.0,,,
March 2012,14300.714285714286,-21251.5,,,
June 2012,14300.714285714286,-21251.5,,,
September 2012,14300.714285714286,-21251.5,,,
December 2012,14300.714285714286,-21251.5,,,
March 2013,11088.0,-9854.0,,,
June 2013,11088.0,-9854.0,,,
September 2013,29953.0,-29470.0,,,
December 2013,69354.0,-71255.0,346515.0,334894.0,11621.0
March 2014,106697.0,-53951.0,,,
June 2014,69373.0,-60841.0,,,
September 2014,30677.0,-25989.0,167035.0,138794.0,28241.0
December 2014,34374.0,-34016.0,142002.0,139432.0,2570.0
March 2015,36525.0,-32870.0,121396.0,118896.0,
June 2015,20355.0,-15718.0,96023.0,96023.0,
September 2015,6000.0,-6285.0,86083.0,86083.0,
December 2015,64912.0,-79889.0,18089.0,18089.0,
