,NetIncomeLoss,Assets
March 2015,34500.0,
June 2015,34500.0,
September 2015,34500.0,
December 2015,34500.0,
March 2016,5939000.0,
June 2016,7838000.0,
September 2016,9590000.0,
December 2016,11990000.0,1495607000.0
March 2017,13454000.0,
June 2017,14197000.0,2071989000.0
September 2017,11493000.0,2356727000.0
December 2017,14111000.0,2499130000.0
March 2018,14586000.0,2520719000.0
June 2018,15227000.0,2667897000.0
September 2018,16565000.0,2934936000.0
December 2018,16672000.0,3361881000.0
March 2019,16969000.0,3487388000.0
June 2019,18177000.0,3804336000.0
September 2019,17392000.0,4307612000.0
December 2019,17676000.0,4460862000.0
March 2020,-37191000.0,4476878000.0
June 2020,-1733000.0,4415648000.0
September 2020,-24666000.0,4402852000.0
December 2020,23151000.0,4219648000.0
March 2021,27991000.0,4099657000.0
June 2021,14269000.0,3854468000.0
September 2021,18630000.0,3899190000.0
December 2021,7463000.0,3988518000.0
March 2022,4636000.0,4046813000.0
June 2022,-13731000.0,4097046000.0
