,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2009,,,36.142857142857146,-4663.0,,,
March 2010,,,36.142857142857146,-4663.0,,,
June 2010,,,36.142857142857146,-1991.0,,,
September 2010,,,36.142857142857146,-87053.0,,,
December 2010,185818.0,,36.142857142857146,-11902.0,76525.0,76525.0,
March 2011,568723.0,,36.142857142857146,-15199.0,,,
June 2011,568723.0,,36.142857142857146,-34720.0,,,
September 2011,261546.0,,,-286707.0,47435.0,7435.0,
December 2011,84511.0,,,-86070.0,39883.0,8772.0,
March 2012,209750.0,11904.75,,-161919.0,79060.0,52393.0,
June 2012,232711.0,11904.75,,-221104.0,,,
September 2012,196013.0,11904.75,,-84983.0,182628.0,162627.0,
December 2012,140808.0,11904.75,,-299359.0,18115.0,1447.0,
March 2013,92191.0,25.0,,-92168.0,14560.0,1225.0,
June 2013,69179.0,25.0,,-69166.0,,,
September 2013,14399.0,25.0,,-14389.0,,,
December 2013,17438.0,25.0,,-17433.0,4409.0,4409.0,
March 2014,53612.0,0.0,734061.0,-53607.0,71746.0,61746.0,
June 2014,365582.0,7768.0,734061.0,-976610.0,,,
September 2014,940941.0,140395.0,734061.0,1479202.0,1365492.0,557885.0,
December 2014,2136323.0,171267.0,734061.0,-3440954.0,2321292.0,1505913.0,
March 2015,1067705.0,180989.0,755714.0,-1418443.0,2649747.0,1846580.0,
June 2015,1041954.0,128454.0,821020.0,-976610.0,2897968.0,2098048.0,
September 2015,1219827.0,224365.0,676325.0,-1335422.0,4355180.0,3563868.0,
December 2015,725198.0,173709.0,784488.0,-1565547.0,3102734.0,2292740.0,
March 2016,723681.0,106279.0,569337.0,-746214.0,3529300.0,2751234.0,
June 2016,613749.0,93947.0,490771.0,-703700.0,3112012.0,2345576.0,
September 2016,654015.0,72184.0,567512.0,-668506.0,2350500.0,1584039.0,
December 2016,845367.0,76652.0,570138.0,-1154193.0,2117821.0,1356811.0,
March 2017,1017954.0,93789.0,817960.0,-1000829.0,3765297.0,3011563.0,
June 2017,1609642.0,96294.0,1303611.0,-1073280.0,3021163.0,2257932.0,
September 2017,1625578.0,60145.0,1396957.0,-1478478.0,3121204.0,2312261.0,
December 2017,1898750.0,69452.0,1687943.0,-1366112.0,4828823.0,3707418.0,1121405.0
March 2018,2287104.0,75172.0,2000916.0,-1883544.0,3159883.0,1850280.0,
June 2018,1940682.0,56917.0,1659862.0,-1400945.0,3899260.0,2603205.0,1296055.0
September 2018,1739917.0,75448.0,1460273.0,-643562.0,3829305.0,2592804.0,1236501.0
December 2018,1302669.0,110176.0,851897.0,-815694.0,2753221.0,1527808.0,1225413.0
March 2019,1412145.0,116933.0,1170586.0,-900195.0,3440067.0,1593244.0,1846823.0
June 2019,1311473.0,111581.0,1032605.0,139615.0,5531171.0,3835769.0,1695402.0
September 2019,1303005.0,98145.0,1081294.0,222023.0,5303154.0,3739636.0,1563518.0
December 2019,1832819.0,194385.0,1378210.0,-800009.0,4047318.0,2561268.0,1486050.0
March 2020,1402862.0,144948.0,1108993.0,-938313.0,3256236.0,1840705.0,1415531.0
June 2020,880437.0,74848.0,710536.0,-613517.0,2606989.0,1320039.0,1286950.0
September 2020,808575.0,84433.0,634447.0,-270439.0,4656238.0,3448717.0,1207521.0
December 2020,823717.0,86000.0,641374.0,63553.0,4813266.0,3683293.0,1129973.0
March 2021,1030256.0,112638.0,740473.0,-793368.0,6964539.0,5881607.0,1082932.0
June 2021,1166346.0,111546.0,886758.0,265242.0,5325017.0,4309242.0,1015775.0
September 2021,1189715.0,98623.0,866699.0,-407905.0,4908956.0,3953597.0,955359.0
December 2021,1518193.0,146896.0,1168738.0,-401892.0,5281962.0,3991098.0,1290864.0
March 2022,1701710.0,138918.0,1311777.0,-1422942.0,26320889.0,25055565.0,1265324.0
June 2022,2077425.0,56577.0,1080094.0,-1760586.0,24736234.0,24120154.0,616080.0
